"Uniprot_ID","unique_id","start_pos","end_pos","num_residues","fp","fn","ncpr","tcpr"
"Q9NS91","Q9NS91_340_366",340,366,27,0.333333333333333,0.0740740740740741,0.259259259259259,0.407407407407407
"Q9UJX3","Q9UJX3_1_599",1,599,599,0.108514190317195,0.128547579298831,-0.0200333889816361,0.237061769616027
"Q5VW32","Q5VW32_1_411",1,411,411,0.126520681265207,0.124087591240876,0.0024330900243309,0.250608272506083
"P18545","P18545_70_87",70,87,18,0,0.166666666666667,-0.166666666666667,0.166666666666667
"P54253","P54253_561_693",561,693,133,0.0827067669172932,0.12781954887218,-0.0451127819548872,0.210526315789474
"Q9NR28","Q9NR28_56_239",56,239,184,0.0978260869565217,0.168478260869565,-0.0706521739130435,0.266304347826087
"Q9Y2J2","Q9Y2J2_107_390",107,390,284,0.144366197183099,0.140845070422535,0.00352112676056338,0.285211267605634
"Q08495","Q08495_341_405",341,405,65,0.215384615384615,0.123076923076923,0.0923076923076923,0.338461538461538
"P08034","P08034_1_22",1,22,22,0.0909090909090909,0,0.0909090909090909,0.0909090909090909
"Q13576","Q13576_875_1258",875,1258,384,0.109375,0.138020833333333,-0.0286458333333333,0.247395833333333
"Q03164","Q03164_103_160",103,160,58,0.103448275862069,0.137931034482759,-0.0344827586206897,0.241379310344828
"Q9H7P6","Q9H7P6_47_192",47,192,146,0.136986301369863,0.116438356164384,0.0205479452054795,0.253424657534247
"Q9Y570","Q9Y570_39_386",39,386,348,0.103448275862069,0.146551724137931,-0.0431034482758621,0.25
"Q9H4W6","Q9H4W6_261_415",261,415,155,0.103225806451613,0.0967741935483871,0.00645161290322581,0.2
"Q9BYE9","Q9BYE9_21_237",21,237,217,0.0506912442396313,0.110599078341014,-0.0599078341013825,0.161290322580645
"P35523","P35523_1_988",1,988,988,0.0829959514170041,0.104251012145749,-0.0212550607287449,0.187246963562753
"P13569","P13569_1_1480",1,1480,1480,0.114864864864865,0.102027027027027,0.0128378378378378,0.216891891891892
"Q9P0K1","Q9P0K1_233_736",233,736,504,0.109126984126984,0.128968253968254,-0.0198412698412698,0.238095238095238
"P28715","P28715_1054_1077",1054,1077,24,0.291666666666667,0.125,0.166666666666667,0.416666666666667
"Q9H4A6","Q9H4A6_52_298",52,298,247,0.145748987854251,0.1417004048583,0.00404858299595142,0.287449392712551
"Q14185","Q14185_422_619",422,619,198,0.141414141414141,0.151515151515152,-0.0101010101010101,0.292929292929293
"Q8N5J2","Q8N5J2_110_384",110,384,275,0.0654545454545455,0.127272727272727,-0.0618181818181818,0.192727272727273
"Q8N5J2","Q8N5J2_388_426",388,426,39,0.0256410256410256,0.153846153846154,-0.128205128205128,0.179487179487179
"P09210","P09210_1_222",1,222,222,0.153153153153153,0.144144144144144,0.00900900900900901,0.297297297297297
"Q06609","Q06609_1_339",1,339,339,0.109144542772861,0.132743362831858,-0.023598820058997,0.24188790560472
"Q8NCN4","Q8NCN4_620_632",620,632,13,0.461538461538462,0.0769230769230769,0.384615384615385,0.538461538461538
"Q9H9J2","Q9H9J2_1_332",1,332,332,0.132530120481928,0.120481927710843,0.0120481927710843,0.253012048192771
"Q03431","Q03431_27_502",27,502,476,0.111344537815126,0.092436974789916,0.0189075630252101,0.203781512605042
"Q9NUV9","Q9NUV9_20_240",20,240,221,0.149321266968326,0.14027149321267,0.00904977375565611,0.289592760180996
"Q02080","Q02080_1_94",1,94,94,0.191489361702128,0.117021276595745,0.074468085106383,0.308510638297872
"Q5TKA1","Q5TKA1_333_450",333,450,118,0.152542372881356,0.152542372881356,0,0.305084745762712
"Q05BQ5","Q05BQ5_130_566",130,566,437,0.112128146453089,0.116704805491991,-0.0045766590389016,0.22883295194508
"P55085","P55085_276_377",276,377,102,0.127450980392157,0.0490196078431373,0.0784313725490196,0.176470588235294
"Q13951","Q13951_1_170",1,170,170,0.170588235294118,0.194117647058824,-0.0235294117647059,0.364705882352941
"P01210","P01210_230_234",230,234,5,0,0,0,0
"Q8TEW0","Q8TEW0_451_549",451,549,99,0.161616161616162,0.111111111111111,0.0505050505050505,0.272727272727273
"P13747","P13747_22_299",22,299,278,0.10431654676259,0.154676258992806,-0.0503597122302158,0.258992805755396
"Q8NB78","Q8NB78_30_822",30,822,793,0.114754098360656,0.114754098360656,0,0.229508196721311
"Q00613","Q00613_1_123",1,123,123,0.105691056910569,0.105691056910569,0,0.211382113821138
"P08238","P08238_1_724",1,724,724,0.147790055248619,0.203038674033149,-0.0552486187845304,0.350828729281768
"B2RXH2","B2RXH2_1_336",1,336,336,0.0892857142857143,0.107142857142857,-0.0178571428571429,0.196428571428571
"P35568","P35568_889_902",889,902,14,0.0714285714285714,0.214285714285714,-0.142857142857143,0.285714285714286
"Q63ZY3","Q63ZY3_578_832",578,832,255,0.0862745098039216,0.125490196078431,-0.0392156862745098,0.211764705882353
"O60573","O60573_45_234",45,234,190,0.131578947368421,0.1,0.0315789473684211,0.231578947368421
"Q9NRR6","Q9NRR6_275_623",275,623,349,0.120343839541547,0.117478510028653,0.00286532951289398,0.237822349570201
"Q6NYC1","Q6NYC1_1_343",1,343,343,0.154518950437318,0.131195335276968,0.0233236151603499,0.285714285714286
"Q2M385","Q2M385_18_653",18,653,636,0.089622641509434,0.0911949685534591,-0.00157232704402516,0.180817610062893
"Q9NRX1","Q9NRX1_1_252",1,252,252,0.170634920634921,0.123015873015873,0.0476190476190476,0.293650793650794
"P19174","P19174_545_852",545,852,308,0.12987012987013,0.13961038961039,-0.00974025974025974,0.269480519480519
"Q13614","Q13614_1_643",1,643,643,0.121306376360809,0.122861586314152,-0.0015552099533437,0.244167962674961
"Q96BP3","Q96BP3_1_646",1,646,646,0.13312693498452,0.137770897832817,-0.00464396284829721,0.270897832817337
"Q93099","Q93099_1_445",1,445,445,0.098876404494382,0.10561797752809,-0.00674157303370787,0.204494382022472
"Q9NXV2","Q9NXV2_34_234",34,234,201,0.129353233830846,0.149253731343284,-0.0199004975124378,0.278606965174129
"Q9HBE5","Q9HBE5_20_232",20,232,213,0.0751173708920188,0.131455399061033,-0.0563380281690141,0.206572769953052
"Q9H2S1","Q9H2S1_394_486",394,486,93,0.236559139784946,0.0860215053763441,0.150537634408602,0.32258064516129
"Q96GA3","Q96GA3_1_475",1,475,475,0.151578947368421,0.223157894736842,-0.071578947368421,0.374736842105263
"P30419","P30419_1_496",1,496,496,0.127016129032258,0.125,0.00201612903225806,0.252016129032258
"Q8NAV1","Q8NAV1_1_312",1,312,312,0.233974358974359,0.16025641025641,0.0737179487179487,0.394230769230769
"O95298","O95298_1_119",1,119,119,0.159663865546218,0.134453781512605,0.0252100840336134,0.294117647058824
"Q99549","Q99549_55_116",55,116,62,0.193548387096774,0.258064516129032,-0.0645161290322581,0.451612903225806
"P42356","P42356_932_2102",932,2102,1171,0.10930828351836,0.111870196413322,-0.00256191289496157,0.221178479931682
"P08559","P08559_30_390",30,390,361,0.124653739612188,0.130193905817175,-0.00554016620498615,0.254847645429363
"O00168","O00168_21_92",21,92,72,0.166666666666667,0.125,0.0416666666666667,0.291666666666667
"Q9BXM0","Q9BXM0_14_104",14,104,91,0.10989010989011,0.164835164835165,-0.0549450549450549,0.274725274725275
"Q13613","Q13613_95_665",95,665,571,0.112084063047285,0.120840630472855,-0.00875656742556918,0.23292469352014
"O96007","O96007_27_179",27,179,153,0.130718954248366,0.143790849673203,-0.0130718954248366,0.274509803921569
"Q5T890","Q5T890_26_92",26,92,67,0.164179104477612,0.149253731343284,0.0149253731343284,0.313432835820896
"P06899","P06899_1_126",1,126,126,0.222222222222222,0.0793650793650794,0.142857142857143,0.301587301587302
"Q2M1P5","Q2M1P5_1_398",1,398,398,0.118090452261307,0.128140703517588,-0.0100502512562814,0.246231155778894
"Q6B0I6","Q6B0I6_1_354",1,354,354,0.11864406779661,0.112994350282486,0.00564971751412429,0.231638418079096
"O75525","O75525_1_183",1,183,183,0.153005464480874,0.174863387978142,-0.0218579234972678,0.327868852459016
"Q9UBK2","Q9UBK2_198_219",198,219,22,0.181818181818182,0.136363636363636,0.0454545454545455,0.318181818181818
"Q9BYE7","Q9BYE7_124_182",124,182,59,0.0847457627118644,0.0508474576271186,0.0338983050847458,0.135593220338983
"O75381","O75381_15_80",15,80,66,0.136363636363636,0.121212121212121,0.0151515151515152,0.257575757575758
"P62136","P62136_1_330",1,330,330,0.121212121212121,0.133333333333333,-0.0121212121212121,0.254545454545455
"Q9NSA1","Q9NSA1_186_209",186,209,24,0.0416666666666667,0.0833333333333333,-0.0416666666666667,0.125
"P08581","P08581_1023_1360",1023,1360,338,0.100591715976331,0.100591715976331,0,0.201183431952663
"P17096","P17096_80_89",80,89,10,0.6,0,0.6,0.6
"P07305","P07305_1_194",1,194,194,0.319587628865979,0.0463917525773196,0.27319587628866,0.365979381443299
"Q16566","Q16566_15_340",15,340,326,0.131901840490798,0.122699386503067,0.00920245398773006,0.254601226993865
"Q13557","Q13557_334_475",334,475,142,0.105633802816901,0.147887323943662,-0.0422535211267606,0.253521126760563
"Q9UKM7","Q9UKM7_172_699",172,699,528,0.115530303030303,0.130681818181818,-0.0151515151515152,0.246212121212121
"Q8NCD3","Q8NCD3_1_80",1,80,80,0.175,0.1625,0.0125,0.3375
"Q9Y219","Q9Y219_27_348",27,348,322,0.0900621118012422,0.124223602484472,-0.0341614906832298,0.214285714285714
"Q96JN0","Q96JN0_343_405",343,405,63,0.222222222222222,0.0793650793650794,0.142857142857143,0.301587301587302
"O95714","O95714_3951_4321",3951,4321,371,0.105121293800539,0.107816711590297,-0.00269541778975741,0.212938005390836
"P78347","P78347_854_954",854,954,101,0.148514851485149,0.108910891089109,0.0396039603960396,0.257425742574257
"Q32MZ4","Q32MZ4_162_249",162,249,88,0.159090909090909,0.25,-0.0909090909090909,0.409090909090909
"Q6UWY2","Q6UWY2_34_283",34,283,250,0.1,0.072,0.028,0.172
"Q9H5P4","Q9H5P4_81_167",81,167,87,0.126436781609195,0.103448275862069,0.0229885057471264,0.229885057471264
"Q86UT5","Q86UT5_326_419",326,419,94,0.117021276595745,0.148936170212766,-0.0319148936170213,0.265957446808511
"O96013","O96013_1_591",1,591,591,0.137055837563452,0.104906937394247,0.0321489001692047,0.241962774957699
"O60729","O60729_39_386",39,386,348,0.120689655172414,0.112068965517241,0.00862068965517241,0.232758620689655
"Q9UQN3","Q9UQN3_195_213",195,213,19,0.157894736842105,0.263157894736842,-0.105263157894737,0.421052631578947
"O60869","O60869_71_148",71,148,78,0.217948717948718,0.115384615384615,0.102564102564103,0.333333333333333
"Q96KS0","Q96KS0_167_403",167,403,237,0.126582278481013,0.0970464135021097,0.029535864978903,0.223628691983122
"P09884","P09884_335_1462",335,1462,1128,0.131205673758865,0.13031914893617,0.000886524822695035,0.261524822695035
"P42658","P42658_127_849",127,849,723,0.110650069156293,0.12448132780083,-0.0138312586445367,0.235131396957123
"P25788","P25788_1_255",1,255,255,0.12156862745098,0.156862745098039,-0.0352941176470588,0.27843137254902
"O14733","O14733_101_419",101,419,319,0.153605015673981,0.122257053291536,0.0313479623824451,0.275862068965517
"Q15596","Q15596_684_699",684,699,16,0.25,0.125,0.125,0.375
"Q15596","Q15596_734_754",734,754,21,0.238095238095238,0.19047619047619,0.0476190476190476,0.428571428571429
"Q8NA54","Q8NA54_123_227",123,227,105,0.0952380952380952,0.114285714285714,-0.019047619047619,0.20952380952381
"P43629","P43629_22_320",22,320,299,0.096989966555184,0.0702341137123746,0.0267558528428094,0.167224080267559
"Q15004","Q15004_41_72",41,72,32,0.21875,0.0625,0.15625,0.28125
"Q99447","Q99447_18_356",18,356,339,0.117994100294985,0.129793510324484,-0.0117994100294985,0.247787610619469
"Q14764","Q14764_113_221",113,221,109,0.119266055045872,0.192660550458716,-0.073394495412844,0.311926605504587
"Q9P286","Q9P286_425_719",425,719,295,0.122033898305085,0.11864406779661,0.00338983050847458,0.240677966101695
"Q9ULJ8","Q9ULJ8_500_593",500,593,94,0.106382978723404,0.148936170212766,-0.0425531914893617,0.25531914893617
"P52952","P52952_138_194",138,194,57,0.263157894736842,0.0701754385964912,0.192982456140351,0.333333333333333
"Q13177","Q13177_121_136",121,136,16,0.125,0.125,0,0.25
"P23511","P23511_262_332",262,332,71,0.28169014084507,0.140845070422535,0.140845070422535,0.422535211267606
"Q5VV17","Q5VV17_287_437",287,437,151,0.0860927152317881,0.139072847682119,-0.0529801324503311,0.225165562913907
"Q08499","Q08499_250_280",250,280,31,0.129032258064516,0.0967741935483871,0.032258064516129,0.225806451612903
"Q08499","Q08499_299_809",299,809,511,0.0958904109589041,0.180039138943249,-0.0841487279843444,0.275929549902153
"Q9GZY6","Q9GZY6_133_143",133,143,11,0.0909090909090909,0.0909090909090909,0,0.181818181818182
"P36507","P36507_55_400",55,400,346,0.11849710982659,0.130057803468208,-0.0115606936416185,0.248554913294798
"P20645","P20645_265_277",265,277,13,0.0769230769230769,0.461538461538462,-0.384615384615385,0.538461538461538
"Q9Y6X2","Q9Y6X2_112_467",112,467,356,0.106741573033708,0.117977528089888,-0.0112359550561798,0.224719101123595
"P48556","P48556_1_350",1,350,350,0.148571428571429,0.0942857142857143,0.0542857142857143,0.242857142857143
"Q00169","Q00169_1_270",1,270,270,0.148148148148148,0.162962962962963,-0.0148148148148148,0.311111111111111
"Q03181","Q03181_72_146",72,146,75,0.226666666666667,0.08,0.146666666666667,0.306666666666667
"Q9Y5J3","Q9Y5J3_111_167",111,167,57,0.105263157894737,0.140350877192982,-0.0350877192982456,0.245614035087719
"O15394","O15394_115_693",115,693,579,0.112262521588946,0.129533678756477,-0.0172711571675302,0.241796200345423
"P04637","P04637_89_289",89,289,201,0.109452736318408,0.0945273631840796,0.0149253731343284,0.203980099502488
"P04637","P04637_319_356",319,356,38,0.210526315789474,0.210526315789474,0,0.421052631578947
"Q96HA1","Q96HA1_418_427",418,427,10,0.1,0,0.1,0.1
"Q8NEV4","Q8NEV4_1410_1457",1410,1457,48,0.166666666666667,0.145833333333333,0.0208333333333333,0.3125
"Q99729","Q99729_59_144",59,144,86,0.186046511627907,0.174418604651163,0.0116279069767442,0.36046511627907
"O00425","O00425_1_161",1,161,161,0.105590062111801,0.136645962732919,-0.031055900621118,0.242236024844721
"Q8NG31","Q8NG31_176_226",176,226,51,0.137254901960784,0.137254901960784,0,0.274509803921569
"P01721","P01721_20_117",20,117,98,0.0510204081632653,0.102040816326531,-0.0510204081632653,0.153061224489796
"O95983","O95983_1_71",1,71,71,0.197183098591549,0.112676056338028,0.0845070422535211,0.309859154929577
"Q01101","Q01101_2_510",2,510,509,0.1237721021611,0.0903732809430255,0.0333988212180747,0.214145383104126
"Q71RC2","Q71RC2_111_287",111,287,177,0.141242937853107,0.152542372881356,-0.0112994350282486,0.293785310734463
"P16284","P16284_686_738",686,738,53,0.132075471698113,0.207547169811321,-0.0754716981132075,0.339622641509434
"O43172","O43172_1_522",1,522,522,0.128352490421456,0.130268199233716,-0.00191570881226054,0.258620689655172
"Q8NI35","Q8NI35_1421_1625",1421,1625,205,0.11219512195122,0.136585365853659,-0.024390243902439,0.248780487804878
"Q99558","Q99558_308_680",308,680,373,0.109919571045576,0.120643431635389,-0.0107238605898123,0.230563002680965
"Q01658","Q01658_1_176",1,176,176,0.102272727272727,0.164772727272727,-0.0625,0.267045454545455
"Q8WWY3","Q8WWY3_1_499",1,499,499,0.134268537074148,0.150300601202405,-0.0160320641282565,0.284569138276553
"Q8WUM4","Q8WUM4_1_708",1,708,708,0.129943502824859,0.144067796610169,-0.0141242937853107,0.274011299435028
"O75569","O75569_33_103",33,103,71,0.140845070422535,0.0985915492957746,0.0422535211267606,0.23943661971831
"Q96JY0","Q96JY0_1_80",1,80,80,0.2,0.15,0.05,0.35
"Q9Y4F3","Q9Y4F3_789_871",789,871,83,0.132530120481928,0.0963855421686747,0.036144578313253,0.228915662650602
"Q92585","Q92585_1003_1016",1003,1016,14,0,0.357142857142857,-0.357142857142857,0.357142857142857
"Q13330","Q13330_656_711",656,711,56,0.196428571428571,0.107142857142857,0.0892857142857143,0.303571428571429
"P26715","P26715_33_47",33,47,15,0.0666666666666667,0.2,-0.133333333333333,0.266666666666667
"Q9NQV6","Q9NQV6_188_339",188,339,152,0.144736842105263,0.118421052631579,0.0263157894736842,0.263157894736842
"O95453","O95453_445_540",445,540,96,0.145833333333333,0.145833333333333,0,0.291666666666667
"O14737","O14737_2_113",2,113,112,0.169642857142857,0.151785714285714,0.0178571428571429,0.321428571428571
"P17812","P17812_1_591",1,591,591,0.116751269035533,0.133671742808799,-0.0169204737732657,0.250423011844332
"P08069","P08069_951_1294",951,1294,344,0.11046511627907,0.148255813953488,-0.0377906976744186,0.258720930232558
"Q7Z3B3","Q7Z3B3_585_598",585,598,14,0.142857142857143,0.0714285714285714,0.0714285714285714,0.214285714285714
"Q9H0B6","Q9H0B6_217_480",217,480,264,0.166666666666667,0.143939393939394,0.0227272727272727,0.310606060606061
"Q14197","Q14197_1_206",1,206,206,0.189320388349515,0.111650485436893,0.0776699029126214,0.300970873786408
"O75581","O75581_1565_1575",1565,1575,11,0.0909090909090909,0.0909090909090909,0,0.181818181818182
"O15131","O15131_329_503",329,503,175,0.0857142857142857,0.114285714285714,-0.0285714285714286,0.2
"Q8TCG2","Q8TCG2_90_165",90,165,76,0.131578947368421,0.144736842105263,-0.0131578947368421,0.276315789473684
"P56373","P56373_6_364",6,364,359,0.114206128133705,0.105849582172702,0.00835654596100279,0.220055710306407
"O75914","O75914_261_559",261,559,299,0.110367892976589,0.133779264214047,-0.0234113712374582,0.244147157190635
"Q8N4E4","Q8N4E4_88_205",88,205,118,0.0932203389830508,0.127118644067797,-0.0338983050847458,0.220338983050847
"O43189","O43189_6_360",6,360,355,0.132394366197183,0.107042253521127,0.0253521126760563,0.23943661971831
"P11717","P11717_2347_2377",2347,2377,31,0.0967741935483871,0.290322580645161,-0.193548387096774,0.387096774193548
"O75376","O75376_433_486",433,486,54,0.166666666666667,0.148148148148148,0.0185185185185185,0.314814814814815
"O75376","O75376_2258_2276",2258,2276,19,0.105263157894737,0.157894736842105,-0.0526315789473684,0.263157894736842
"Q70E73","Q70E73_240_520",240,520,281,0.167259786476868,0.142348754448399,0.0249110320284698,0.309608540925267
"O75884","O75884_1_186",1,186,186,0.102150537634409,0.129032258064516,-0.0268817204301075,0.231182795698925
"P22626","P22626_1_195",1,195,195,0.174358974358974,0.174358974358974,0,0.348717948717949
"P07919","P07919_17_91",17,91,75,0.133333333333333,0.32,-0.186666666666667,0.453333333333333
"Q7Z7F7","Q7Z7F7_1_128",1,128,128,0.21875,0.109375,0.109375,0.328125
"Q9Y5B9","Q9Y5B9_644_930",644,930,287,0.121951219512195,0.146341463414634,-0.024390243902439,0.268292682926829
"P01375","P01375_17_23",17,23,7,0.285714285714286,0,0.285714285714286,0.285714285714286
"P35579","P35579_1893_1937",1893,1937,45,0.288888888888889,0.155555555555556,0.133333333333333,0.444444444444444
"P51159","P51159_2_192",2,192,191,0.115183246073298,0.141361256544503,-0.0261780104712042,0.256544502617801
"P41220","P41220_71_209",71,209,139,0.136690647482014,0.158273381294964,-0.0215827338129496,0.294964028776978
"Q8IUC4","Q8IUC4_514_598",514,598,85,0.0941176470588235,0.152941176470588,-0.0588235294117647,0.247058823529412
"Q15311","Q15311_184_446",184,446,263,0.140684410646388,0.14828897338403,-0.00760456273764259,0.288973384030418
"Q16637","Q16637_26_62",26,62,37,0.108108108108108,0.216216216216216,-0.108108108108108,0.324324324324324
"Q9UHD8","Q9UHD8_293_568",293,568,276,0.152173913043478,0.141304347826087,0.0108695652173913,0.293478260869565
"Q9UPN6","Q9UPN6_1_137",1,137,137,0.160583941605839,0.0875912408759124,0.072992700729927,0.248175182481752
"Q08AE8","Q08AE8_20_237",20,237,218,0.110091743119266,0.169724770642202,-0.0596330275229358,0.279816513761468
"Q9HD15","Q9HD15_105_236",105,236,132,0.136363636363636,0.166666666666667,-0.0303030303030303,0.303030303030303
"Q9BYN8","Q9BYN8_1_205",1,205,205,0.209756097560976,0.151219512195122,0.0585365853658537,0.360975609756098
"P11387","P11387_174_765",174,765,592,0.206081081081081,0.158783783783784,0.0472972972972973,0.364864864864865
"P39019","P39019_1_145",1,145,145,0.186206896551724,0.0896551724137931,0.096551724137931,0.275862068965517
"Q9UJJ7","Q9UJJ7_1_261",1,261,261,0.114942528735632,0.114942528735632,0,0.229885057471264
"Q92541","Q92541_346_484",346,484,139,0.151079136690647,0.107913669064748,0.0431654676258993,0.258992805755396
"Q7KZ85","Q7KZ85_1_1726",1,1726,1726,0.130938586326767,0.195828505214368,-0.0648899188876014,0.326767091541136
"Q9BY66","Q9BY66_306_384",306,384,79,0.0759493670886076,0.164556962025316,-0.0886075949367089,0.240506329113924
"P42679","P42679_117_213",117,213,97,0.134020618556701,0.123711340206186,0.0103092783505155,0.257731958762887
"Q9NPH3","Q9NPH3_21_367",21,367,347,0.118155619596542,0.118155619596542,0,0.236311239193084
"Q8N2Q7","Q8N2Q7_46_658",46,658,613,0.0913539967373573,0.123980424143556,-0.032626427406199,0.215334420880914
"Q8NC51","Q8NC51_1_408",1,408,408,0.183823529411765,0.176470588235294,0.00735294117647059,0.360294117647059
"Q04721","Q04721_1423_1677",1423,1677,255,0.0823529411764706,0.152941176470588,-0.0705882352941176,0.235294117647059
"Q96G74","Q96G74_172_351",172,351,180,0.105555555555556,0.15,-0.0444444444444444,0.255555555555556
"Q5VVJ2","Q5VVJ2_117_181",117,181,65,0.230769230769231,0.0923076923076923,0.138461538461538,0.323076923076923
"P78406","P78406_1_368",1,368,368,0.10054347826087,0.0951086956521739,0.00543478260869565,0.195652173913043
"Q9UBD6","Q9UBD6_2_479",2,479,478,0.0543933054393305,0.0690376569037657,-0.0146443514644351,0.123430962343096
"Q53QZ3","Q53QZ3_262_473",262,473,212,0.127358490566038,0.122641509433962,0.00471698113207547,0.25
"Q9BSD3","Q9BSD3_45_64",45,64,20,0.05,0.15,-0.1,0.2
"Q9BUL9","Q9BUL9_1_199",1,199,199,0.120603015075377,0.085427135678392,0.0351758793969849,0.206030150753769
"Q13077","Q13077_181_416",181,416,236,0.127118644067797,0.114406779661017,0.0127118644067797,0.241525423728814
"P61026","P61026_1_200",1,200,200,0.15,0.135,0.015,0.285
"P01270","P01270_32_70",32,70,39,0.128205128205128,0.102564102564103,0.0256410256410256,0.230769230769231
"P49795","P49795_79_214",79,214,136,0.110294117647059,0.147058823529412,-0.0367647058823529,0.257352941176471
"Q9BRR9","Q9BRR9_321_440",321,440,120,0.15,0.0833333333333333,0.0666666666666667,0.233333333333333
"P62424","P62424_1_266",1,266,266,0.233082706766917,0.0789473684210526,0.154135338345865,0.31203007518797
"P06400","P06400_52_787",52,787,736,0.126358695652174,0.123641304347826,0.00271739130434783,0.25
"P06400","P06400_829_882",829,882,54,0.185185185185185,0.111111111111111,0.0740740740740741,0.296296296296296
"Q9H0Z9","Q9H0Z9_24_126",24,126,103,0.135922330097087,0.106796116504854,0.029126213592233,0.242718446601942
"A0AV96","A0AV96_150_245",150,245,96,0.145833333333333,0.177083333333333,-0.03125,0.322916666666667
"P31645","P31645_76_618",76,618,543,0.0644567219152855,0.0589318600368324,0.00552486187845304,0.123388581952118
"Q92547","Q92547_1264_1493",1264,1493,230,0.11304347826087,0.11304347826087,0,0.226086956521739
"P02538","P02538_533_551",533,551,19,0.105263157894737,0,0.105263157894737,0.105263157894737
"Q9UDY8","Q9UDY8_29_126",29,126,98,0.13265306122449,0.142857142857143,-0.0102040816326531,0.275510204081633
"Q96FW1","Q96FW1_1_271",1,271,271,0.103321033210332,0.169741697416974,-0.0664206642066421,0.273062730627306
"P41227","P41227_1_235",1,235,235,0.123404255319149,0.165957446808511,-0.0425531914893617,0.28936170212766
"Q9H8S9","Q9H8S9_1_216",1,216,216,0.111111111111111,0.12037037037037,-0.00925925925925926,0.231481481481481
"Q96IY1","Q96IY1_1_206",1,206,206,0.12621359223301,0.169902912621359,-0.0436893203883495,0.296116504854369
"P16298","P16298_1_524",1,524,524,0.103053435114504,0.129770992366412,-0.0267175572519084,0.232824427480916
"O43567","O43567_216_290",216,290,75,0.213333333333333,0.133333333333333,0.08,0.346666666666667
"P10276","P10276_82_426",82,426,345,0.142028985507246,0.12463768115942,0.0173913043478261,0.266666666666667
"P49758","P49758_325_470",325,470,146,0.157534246575342,0.136986301369863,0.0205479452054795,0.294520547945205
"Q9NRY4","Q9NRY4_1212_1439",1212,1439,228,0.140350877192982,0.118421052631579,0.0219298245614035,0.258771929824561
"P61313","P61313_1_204",1,204,204,0.245098039215686,0.053921568627451,0.191176470588235,0.299019607843137
"P30520","P30520_21_456",21,456,436,0.112385321100917,0.119266055045872,-0.00688073394495413,0.231651376146789
"Q96K30","Q96K30_133_148",133,148,16,0.125,0.0625,0.0625,0.1875
"Q9BQ50","Q9BQ50_1_236",1,236,236,0.101694915254237,0.135593220338983,-0.0338983050847458,0.23728813559322
"Q86TS9","Q86TS9_1_123",1,123,123,0.146341463414634,0.0813008130081301,0.0650406504065041,0.227642276422764
"Q9NQL2","Q9NQL2_59_239",59,239,181,0.110497237569061,0.149171270718232,-0.0386740331491713,0.259668508287293
"Q9Y572","Q9Y572_448_462",448,462,15,0,0.0666666666666667,-0.0666666666666667,0.0666666666666667
"P42331","P42331_47_151",47,151,105,0.142857142857143,0.123809523809524,0.019047619047619,0.266666666666667
"Q14141","Q14141_1_427",1,427,427,0.149882903981265,0.159250585480094,-0.00936768149882904,0.309133489461358
"Q53H47","Q53H47_15_303",15,303,289,0.107266435986159,0.124567474048443,-0.0173010380622837,0.231833910034602
"P31431","P31431_171_198",171,198,28,0.285714285714286,0.142857142857143,0.142857142857143,0.428571428571429
"P12270","P12270_2_142",2,142,141,0.177304964539007,0.198581560283688,-0.0212765957446809,0.375886524822695
"P37840","P37840_1_140",1,140,140,0.107142857142857,0.171428571428571,-0.0642857142857143,0.278571428571429
"P09493","P09493_1_29",1,29,29,0.241379310344828,0.241379310344828,0,0.482758620689655
"Q9NRM7","Q9NRM7_68_99",68,99,32,0.125,0.09375,0.03125,0.21875
"P09619","P09619_1018_1029",1018,1029,12,0.0833333333333333,0.25,-0.166666666666667,0.333333333333333
"O94822","O94822_1_1766",1,1766,1766,0.109286523216308,0.123442808607022,-0.0141562853907135,0.23272933182333
"P52948","P52948_116_123",116,123,8,0,0,0,0
"P36873","P36873_1_323",1,323,323,0.126934984520124,0.136222910216718,-0.00928792569659443,0.263157894736842
"Q13200","Q13200_1_908",1,908,908,0.102422907488987,0.144273127753304,-0.0418502202643172,0.246696035242291
"Q13905","Q13905_279_293",279,293,15,0.2,0.0666666666666667,0.133333333333333,0.266666666666667
"Q9NRW1","Q9NRW1_13_174",13,174,162,0.135802469135802,0.12962962962963,0.00617283950617284,0.265432098765432
"P62877","P62877_1_108",1,108,108,0.101851851851852,0.111111111111111,-0.00925925925925926,0.212962962962963
"Q01130","Q01130_1_101",1,101,101,0.178217821782178,0.168316831683168,0.0099009900990099,0.346534653465347
"Q9Y320","Q9Y320_137_260",137,260,124,0.145161290322581,0.137096774193548,0.00806451612903226,0.282258064516129
"O43148","O43148_165_476",165,476,312,0.153846153846154,0.144230769230769,0.00961538461538462,0.298076923076923
"P10451","P10451_40_51",40,51,12,0.0833333333333333,0.0833333333333333,0,0.166666666666667
"Q06455","Q06455_505_559",505,559,55,0.0909090909090909,0.109090909090909,-0.0181818181818182,0.2
"P22670","P22670_438_513",438,513,76,0.144736842105263,0.0657894736842105,0.0789473684210526,0.210526315789474
"P35398","P35398_269_523",269,523,255,0.109803921568627,0.137254901960784,-0.0274509803921569,0.247058823529412
"Q9P2K3","Q9P2K3_1_495",1,495,495,0.123232323232323,0.119191919191919,0.00404040404040404,0.242424242424242
