"Uniprot_ID","unique_id","N_Terminal_Status","C_Terminal_Status","Non_Tail_Status","FD_IDR_terminal_dist","start_pos","end_pos","num_residues","fp","fn","ncpr","tcpr"
"Q6DN12","Q6DN12_727_755",0,0,1,NA,727,755,29,0.137931034482759,0.448275862068966,-0.310344827586207,0.586206896551724
"Q03252","Q03252_1_41",1,0,0,362,1,41,41,0.195121951219512,0.024390243902439,0.170731707317073,0.219512195121951
"Q03252","Q03252_287_306",0,0,1,NA,287,306,20,0.15,0.25,-0.1,0.4
"Q03252","Q03252_397_474",0,0,1,NA,397,474,78,0.128205128205128,0.0769230769230769,0.0512820512820513,0.205128205128205
"Q03252","Q03252_578_620",0,1,0,-11,578,620,43,0.116279069767442,0.302325581395349,-0.186046511627907,0.418604651162791
"Q96JZ2","Q96JZ2_152_352",0,1,0,23,152,352,201,0.144278606965174,0.114427860696517,0.0298507462686567,0.258706467661692
"P01880","P01880_87_169",0,0,1,NA,87,169,83,0.180722891566265,0.156626506024096,0.0240963855421687,0.337349397590361
"P01880","P01880_217_236",0,0,1,NA,217,236,20,0.1,0.1,0,0.2
"Q9BXB1","Q9BXB1_897_916",0,0,1,NA,897,916,20,0,0.3,-0.3,0.3
"O94992","O94992_1_280",1,0,0,-25,1,280,280,0.125,0.2,-0.075,0.325
"O94992","O94992_302_321",0,0,1,NA,302,321,20,0.25,0.3,-0.05,0.55
"O94992","O94992_339_359",0,1,0,-20,339,359,21,0.142857142857143,0.19047619047619,-0.0476190476190476,0.333333333333333
"P11498","P11498_514_534",0,0,1,NA,514,534,21,0.0476190476190476,0.0476190476190476,0,0.0952380952380952
"Q13127","Q13127_77_159",0,0,1,NA,77,159,83,0.0843373493975904,0.228915662650602,-0.144578313253012,0.313253012048193
"Q13127","Q13127_190_217",0,0,1,NA,190,217,28,0.178571428571429,0.214285714285714,-0.0357142857142857,0.392857142857143
"Q13127","Q13127_409_1059",0,0,1,NA,409,1059,651,0.145929339477727,0.164362519201229,-0.0184331797235023,0.310291858678955
"P62820","P62820_177_205",0,1,0,-14,177,205,29,0.103448275862069,0.0344827586206897,0.0689655172413793,0.137931034482759
"P08575","P08575_23_188",0,0,1,NA,23,188,166,0.0301204819277108,0.0783132530120482,-0.0481927710843374,0.108433734939759
"P08575","P08575_202_228",0,0,1,NA,202,228,27,0.037037037037037,0.037037037037037,0,0.0740740740740741
"P08575","P08575_926_1016",0,0,1,NA,926,1016,91,0.142857142857143,0.21978021978022,-0.0769230769230769,0.362637362637363
"P08575","P08575_1233_1306",0,1,0,0,1233,1306,74,0.0945945945945946,0.189189189189189,-0.0945945945945946,0.283783783783784
"Q92466","Q92466_1_47",1,0,0,-46,1,47,47,0.297872340425532,0.106382978723404,0.191489361702128,0.404255319148936
"P24534","P24534_66_120",0,0,1,NA,66,120,55,0.145454545454545,0.309090909090909,-0.163636363636364,0.454545454545455
"Q96F86","Q96F86_70_198",0,0,1,NA,70,198,129,0.13953488372093,0.108527131782946,0.0310077519379845,0.248062015503876
"Q96F86","Q96F86_224_248",0,0,1,NA,224,248,25,0.28,0.16,0.12,0.44
"Q9BTC0","Q9BTC0_1_261",1,0,0,4,1,261,261,0.183908045977011,0.203065134099617,-0.0191570881226054,0.386973180076628
"Q9BTC0","Q9BTC0_327_378",0,0,1,NA,327,378,52,0.115384615384615,0.211538461538462,-0.0961538461538462,0.326923076923077
"Q9BTC0","Q9BTC0_429_480",0,0,1,NA,429,480,52,0.288461538461538,0.0961538461538462,0.192307692307692,0.384615384615385
"Q9BTC0","Q9BTC0_492_626",0,0,1,NA,492,626,135,0.155555555555556,0.0592592592592593,0.0962962962962963,0.214814814814815
"Q9BTC0","Q9BTC0_644_672",0,0,1,NA,644,672,29,0.0689655172413793,0,0.0689655172413793,0.0689655172413793
"Q9BTC0","Q9BTC0_760_845",0,0,1,NA,760,845,86,0.151162790697674,0.197674418604651,-0.0465116279069767,0.348837209302326
"Q9BTC0","Q9BTC0_857_1046",0,0,1,NA,857,1046,190,0.0894736842105263,0.142105263157895,-0.0526315789473684,0.231578947368421
"Q9BTC0","Q9BTC0_1202_2240",0,1,0,877,1202,2240,1039,0.14725697786333,0.155919153031761,-0.00866217516843118,0.303176130895091
"P53779","P53779_404_464",0,1,0,-60,404,464,61,0.0655737704918033,0.0983606557377049,-0.0327868852459016,0.163934426229508
"Q9HAQ2","Q9HAQ2_471_586",0,0,1,NA,471,586,116,0.172413793103448,0.155172413793103,0.0172413793103448,0.327586206896552
"P51512","P51512_277_342",0,0,1,NA,277,342,66,0.181818181818182,0.0757575757575758,0.106060606060606,0.257575757575758
"Q9ULT8","Q9ULT8_243_273",0,0,1,NA,243,273,31,0.0967741935483871,0.032258064516129,0.0645161290322581,0.129032258064516
"Q9ULT8","Q9ULT8_338_363",0,0,1,NA,338,363,26,0.192307692307692,0.0769230769230769,0.115384615384615,0.269230769230769
"Q9ULT8","Q9ULT8_448_515",0,0,1,NA,448,515,68,0.191176470588235,0.264705882352941,-0.0735294117647059,0.455882352941176
"Q9ULT8","Q9ULT8_624_663",0,0,1,NA,624,663,40,0.1,0.325,-0.225,0.425
"Q9ULT8","Q9ULT8_704_752",0,0,1,NA,704,752,49,0.122448979591837,0.102040816326531,0.0204081632653061,0.224489795918367
"Q9ULT8","Q9ULT8_1336_1545",0,0,1,NA,1336,1545,210,0.0714285714285714,0.0952380952380952,-0.0238095238095238,0.166666666666667
"Q9ULT8","Q9ULT8_1557_1656",0,0,1,NA,1557,1656,100,0.03,0.05,-0.02,0.08
"Q9ULT8","Q9ULT8_1670_1760",0,0,1,NA,1670,1760,91,0.10989010989011,0.307692307692308,-0.197802197802198,0.417582417582418
"Q9ULT8","Q9ULT8_1777_1807",0,0,1,NA,1777,1807,31,0.0645161290322581,0.161290322580645,-0.0967741935483871,0.225806451612903
"Q9ULT8","Q9ULT8_2292_2337",0,0,1,NA,2292,2337,46,0.0869565217391304,0.260869565217391,-0.173913043478261,0.347826086956522
"Q9P2P5","Q9P2P5_326_818",0,0,1,NA,326,818,493,0.0547667342799189,0.204868154158215,-0.150101419878296,0.259634888438134
"Q9P2P5","Q9P2P5_834_904",0,0,1,NA,834,904,71,0.126760563380282,0.140845070422535,-0.0140845070422535,0.267605633802817
"Q9P2P5","Q9P2P5_1014_1070",0,0,1,NA,1014,1070,57,0.140350877192982,0.0701754385964912,0.0701754385964912,0.210526315789474
"Q9P2P5","Q9P2P5_1155_1190",0,0,1,NA,1155,1190,36,0.111111111111111,0,0.111111111111111,0.111111111111111
"P43355","P43355_32_89",0,0,1,NA,32,89,58,0.0517241379310345,0.120689655172414,-0.0689655172413793,0.172413793103448
"O60711","O60711_1_93",1,0,0,-7,1,93,93,0.0537634408602151,0.204301075268817,-0.150537634408602,0.258064516129032
"O60711","O60711_109_129",0,0,1,NA,109,129,21,0.238095238095238,0.19047619047619,0.0476190476190476,0.428571428571429
"P06730","P06730_1_33",1,0,0,-32,1,33,33,0.0303030303030303,0.242424242424242,-0.212121212121212,0.272727272727273
"P98164","P98164_4544_4655",0,1,0,3396,4544,4655,112,0.116071428571429,0.142857142857143,-0.0267857142857143,0.258928571428571
"Q15652","Q15652_255_482",0,0,1,NA,255,482,228,0.184210526315789,0.171052631578947,0.0131578947368421,0.355263157894737
"Q15652","Q15652_611_670",0,0,1,NA,611,670,60,0.183333333333333,0.1,0.0833333333333333,0.283333333333333
"Q15652","Q15652_725_849",0,0,1,NA,725,849,125,0.016,0.008,0.008,0.024
"Q15652","Q15652_894_1020",0,0,1,NA,894,1020,127,0.141732283464567,0.110236220472441,0.031496062992126,0.251968503937008
"Q15652","Q15652_1045_1067",0,0,1,NA,1045,1067,23,0.173913043478261,0.130434782608696,0.0434782608695652,0.304347826086957
"Q15652","Q15652_1143_1167",0,0,1,NA,1143,1167,25,0.12,0.12,0,0.24
"Q15652","Q15652_1211_1340",0,0,1,NA,1211,1340,130,0.130769230769231,0.1,0.0307692307692308,0.230769230769231
"Q15652","Q15652_1533_1576",0,0,1,NA,1533,1576,44,0.136363636363636,0.0909090909090909,0.0454545454545455,0.227272727272727
"Q15652","Q15652_1590_1697",0,0,1,NA,1590,1697,108,0.25,0.166666666666667,0.0833333333333333,0.416666666666667
"Q15652","Q15652_1966_2069",0,0,1,NA,1966,2069,104,0.115384615384615,0.192307692307692,-0.0769230769230769,0.307692307692308
"Q13477","Q13477_158_179",0,0,1,NA,158,179,22,0,0.409090909090909,-0.409090909090909,0.409090909090909
"Q13477","Q13477_208_320",0,0,1,NA,208,320,113,0.0707964601769911,0.132743362831858,-0.0619469026548673,0.20353982300885
"Q14980","Q14980_191_213",0,0,1,NA,191,213,23,0,0.0434782608695652,-0.0434782608695652,0.0434782608695652
"Q14980","Q14980_518_600",0,0,1,NA,518,600,83,0.144578313253012,0.180722891566265,-0.036144578313253,0.325301204819277
"Q14980","Q14980_679_779",0,0,1,NA,679,779,101,0.217821782178218,0.227722772277228,-0.0099009900990099,0.445544554455446
"Q14980","Q14980_845_872",0,0,1,NA,845,872,28,0.142857142857143,0.178571428571429,-0.0357142857142857,0.321428571428571
"Q14980","Q14980_899_1020",0,0,1,NA,899,1020,122,0.147540983606557,0.204918032786885,-0.0573770491803279,0.352459016393443
"Q14980","Q14980_1053_1072",0,0,1,NA,1053,1072,20,0.2,0.2,0,0.4
"Q14980","Q14980_1087_1321",0,0,1,NA,1087,1321,235,0.174468085106383,0.2,-0.025531914893617,0.374468085106383
"Q14980","Q14980_1371_1392",0,0,1,NA,1371,1392,22,0.181818181818182,0.227272727272727,-0.0454545454545455,0.409090909090909
"Q14980","Q14980_1553_1654",0,0,1,NA,1553,1654,102,0.166666666666667,0.166666666666667,0,0.333333333333333
"Q14980","Q14980_1705_1764",0,0,1,NA,1705,1764,60,0.1,0.15,-0.05,0.25
"Q14980","Q14980_1819_1909",0,0,1,NA,1819,1909,91,0.10989010989011,0.0659340659340659,0.043956043956044,0.175824175824176
"Q14980","Q14980_1933_2115",0,1,0,5,1933,2115,183,0.19672131147541,0.0710382513661202,0.12568306010929,0.26775956284153
"Q15116","Q15116_146_165",0,0,1,NA,146,165,20,0.15,0.1,0.05,0.25
"Q15116","Q15116_252_288",0,1,0,82,252,288,37,0.108108108108108,0.0810810810810811,0.027027027027027,0.189189189189189
"Q9H7Z3","Q9H7Z3_1_150",1,0,0,13,1,150,150,0.2,0.133333333333333,0.0666666666666667,0.333333333333333
"Q9H7Z3","Q9H7Z3_279_307",0,0,1,NA,279,307,29,0.0344827586206897,0.172413793103448,-0.137931034482759,0.206896551724138
"Q9H7Z3","Q9H7Z3_547_574",0,0,1,NA,547,574,28,0.107142857142857,0.428571428571429,-0.321428571428571,0.535714285714286
"Q9H7Z3","Q9H7Z3_586_612",0,0,1,NA,586,612,27,0.259259259259259,0.296296296296296,-0.037037037037037,0.555555555555556
"Q7Z6K3","Q7Z6K3_263_286",0,0,1,NA,263,286,24,0.125,0.25,-0.125,0.375
"Q7Z6K3","Q7Z6K3_339_363",0,0,1,NA,339,363,25,0.2,0.16,0.04,0.36
"Q8IZ41","Q8IZ41_73_131",0,0,1,NA,73,131,59,0.0847457627118644,0.220338983050847,-0.135593220338983,0.305084745762712
"Q8IZ41","Q8IZ41_202_235",0,0,1,NA,202,235,34,0.205882352941176,0.323529411764706,-0.117647058823529,0.529411764705882
"Q8IZ41","Q8IZ41_374_406",0,0,1,NA,374,406,33,0.121212121212121,0.0303030303030303,0.0909090909090909,0.151515151515152
"Q8IZ41","Q8IZ41_430_486",0,0,1,NA,430,486,57,0.087719298245614,0.245614035087719,-0.157894736842105,0.333333333333333
"Q8IZ41","Q8IZ41_503_525",0,0,1,NA,503,525,23,0.0869565217391304,0.0434782608695652,0.0434782608695652,0.130434782608696
"Q8IZ41","Q8IZ41_709_740",0,1,0,-3,709,740,32,0.25,0.09375,0.15625,0.34375
"Q15907","Q15907_182_218",0,1,0,-23,182,218,37,0.0810810810810811,0.135135135135135,-0.0540540540540541,0.216216216216216
"O43251","O43251_1_130",1,0,0,-17,1,130,130,0.0307692307692308,0.0923076923076923,-0.0615384615384615,0.123076923076923
"Q12809","Q12809_206_320",0,0,1,NA,206,320,115,0.104347826086957,0.0956521739130435,0.00869565217391304,0.2
"Q12809","Q12809_864_989",0,0,1,NA,864,989,126,0.126984126984127,0.142857142857143,-0.0158730158730159,0.26984126984127
"Q12809","Q12809_1008_1039",0,0,1,NA,1008,1039,32,0.125,0.09375,0.03125,0.21875
"Q12809","Q12809_1077_1099",0,0,1,NA,1077,1099,23,0,0,0,0
"Q12809","Q12809_1115_1159",0,1,0,-44,1115,1159,45,0.0666666666666667,0.111111111111111,-0.0444444444444444,0.177777777777778
"P04792","P04792_145_205",0,1,0,-60,145,205,61,0.0655737704918033,0.131147540983607,-0.0655737704918033,0.19672131147541
"Q9NVR0","Q9NVR0_41_76",0,0,1,NA,41,76,36,0.0277777777777778,0.194444444444444,-0.166666666666667,0.222222222222222
"Q9NVR0","Q9NVR0_130_151",0,0,1,NA,130,151,22,0.181818181818182,0.181818181818182,0,0.363636363636364
"P25116","P25116_24_49",0,0,1,NA,24,49,26,0.230769230769231,0.0769230769230769,0.153846153846154,0.307692307692308
"Q96HS1","Q96HS1_30_63",0,0,1,NA,30,63,34,0.117647058823529,0.147058823529412,-0.0294117647058824,0.264705882352941
"O15212","O15212_95_129",0,1,0,-19,95,129,35,0.171428571428571,0.142857142857143,0.0285714285714286,0.314285714285714
"Q92859","Q92859_519_547",0,0,1,NA,519,547,29,0.0689655172413793,0.103448275862069,-0.0344827586206897,0.172413793103448
"Q92859","Q92859_1036_1101",0,0,1,NA,1036,1101,66,0.106060606060606,0.106060606060606,0,0.212121212121212
"Q92859","Q92859_1131_1383",0,0,1,NA,1131,1383,253,0.0988142292490119,0.0988142292490119,0,0.197628458498024
"Q92859","Q92859_1401_1439",0,0,1,NA,1401,1439,39,0.0769230769230769,0.179487179487179,-0.102564102564103,0.256410256410256
"P52945","P52945_19_112",0,0,1,NA,19,112,94,0.0212765957446809,0.106382978723404,-0.0851063829787234,0.127659574468085
"P52945","P52945_200_283",0,1,0,-33,200,283,84,0.130952380952381,0.119047619047619,0.0119047619047619,0.25
"Q8TCU6","Q8TCU6_1_42",1,0,0,-41,1,42,42,0.0476190476190476,0.142857142857143,-0.0952380952380952,0.19047619047619
"Q8TCU6","Q8TCU6_795_826",0,0,1,NA,795,826,32,0.03125,0.28125,-0.25,0.3125
"Q8TCU6","Q8TCU6_1033_1059",0,0,1,NA,1033,1059,27,0,0.111111111111111,-0.111111111111111,0.111111111111111
"Q8TCU6","Q8TCU6_1107_1141",0,0,1,NA,1107,1141,35,0.0285714285714286,0.257142857142857,-0.228571428571429,0.285714285714286
"Q8TCU6","Q8TCU6_1153_1176",0,0,1,NA,1153,1176,24,0.0416666666666667,0.333333333333333,-0.291666666666667,0.375
"Q8TCU6","Q8TCU6_1189_1210",0,0,1,NA,1189,1210,22,0.0454545454545455,0.227272727272727,-0.181818181818182,0.272727272727273
"P32322","P32322_294_319",0,1,0,-25,294,319,26,0.115384615384615,0.0384615384615385,0.0769230769230769,0.153846153846154
"P68402","P68402_1_22",1,0,0,-21,1,22,22,0,0.227272727272727,-0.227272727272727,0.227272727272727
"Q9BPZ3","Q9BPZ3_1_35",1,0,0,71,1,35,35,0.0571428571428571,0.2,-0.142857142857143,0.257142857142857
"Q9NRQ2","Q9NRQ2_1_60",1,0,0,211,1,60,60,0.0333333333333333,0.1,-0.0666666666666667,0.133333333333333
"Q01064","Q01064_1_24",1,0,0,118,1,24,24,0.0833333333333333,0.25,-0.166666666666667,0.333333333333333
"Q01064","Q01064_444_477",0,0,1,NA,444,477,34,0.0882352941176471,0.205882352941176,-0.117647058823529,0.294117647058824
"Q01064","Q01064_491_536",0,1,0,-16,491,536,46,0.0869565217391304,0.239130434782609,-0.152173913043478,0.326086956521739
"P27815","P27815_1_170",1,0,0,181,1,170,170,0.135294117647059,0.111764705882353,0.0235294117647059,0.247058823529412
"P27815","P27815_273_335",0,0,1,NA,273,335,63,0.111111111111111,0.111111111111111,0,0.222222222222222
"P27815","P27815_680_706",0,0,1,NA,680,706,27,0.111111111111111,0.148148148148148,-0.037037037037037,0.259259259259259
"P27815","P27815_831_886",0,1,0,148,831,886,56,0.0535714285714286,0.125,-0.0714285714285714,0.178571428571429
"Q8N3R9","Q8N3R9_1_103",1,0,0,15,1,103,103,0.174757281553398,0.184466019417476,-0.00970873786407767,0.359223300970874
"Q8N3R9","Q8N3R9_400_444",0,0,1,NA,400,444,45,0.244444444444444,0.133333333333333,0.111111111111111,0.377777777777778
"Q8N3R9","Q8N3R9_503_525",0,0,1,NA,503,525,23,0.217391304347826,0.173913043478261,0.0434782608695652,0.391304347826087
"Q16625","Q16625_1_28",1,0,0,355,1,28,28,0.107142857142857,0.142857142857143,-0.0357142857142857,0.25
"Q16625","Q16625_298_409",0,0,1,NA,298,409,112,0.133928571428571,0.142857142857143,-0.00892857142857143,0.276785714285714
"Q16625","Q16625_488_522",0,1,0,-34,488,522,35,0.314285714285714,0.0857142857142857,0.228571428571429,0.4
"Q99959","Q99959_122_190",0,0,1,NA,122,190,69,0.159420289855072,0.101449275362319,0.0579710144927536,0.260869565217391
"Q99959","Q99959_279_315",0,0,1,NA,279,315,37,0.135135135135135,0.0540540540540541,0.0810810810810811,0.189189189189189
"Q99959","Q99959_480_502",0,0,1,NA,480,502,23,0.130434782608696,0.0869565217391304,0.0434782608695652,0.217391304347826
"Q99959","Q99959_708_727",0,0,1,NA,708,727,20,0.05,0,0.05,0.05
"P20585","P20585_1_126",1,0,0,93,1,126,126,0.158730158730159,0.0714285714285714,0.0873015873015873,0.23015873015873
"P20585","P20585_198_226",0,0,1,NA,198,226,29,0.172413793103448,0.0689655172413793,0.103448275862069,0.241379310344828
"P49763","P49763_131_152",0,0,1,NA,131,152,22,0.136363636363636,0.136363636363636,0,0.272727272727273
"P49763","P49763_174_221",0,1,0,30,174,221,48,0.25,0.104166666666667,0.145833333333333,0.354166666666667
"Q9NRD5","Q9NRD5_374_415",0,1,0,269,374,415,42,0.0714285714285714,0.357142857142857,-0.285714285714286,0.428571428571429
"Q15063","Q15063_815_836",0,1,0,183,815,836,22,0.409090909090909,0.0454545454545455,0.363636363636364,0.454545454545455
"P12883","P12883_1254_1291",0,0,1,NA,1254,1291,38,0.157894736842105,0.184210526315789,-0.0263157894736842,0.342105263157895
"P12883","P12883_1501_1523",0,0,1,NA,1501,1523,23,0.0869565217391304,0.217391304347826,-0.130434782608696,0.304347826086957
"P12883","P12883_1580_1618",0,0,1,NA,1580,1618,39,0.230769230769231,0.205128205128205,0.0256410256410256,0.435897435897436
"P12883","P12883_1825_1847",0,0,1,NA,1825,1847,23,0.304347826086957,0.217391304347826,0.0869565217391304,0.521739130434783
"P12883","P12883_1879_1935",0,1,0,-56,1879,1935,57,0.192982456140351,0.245614035087719,-0.0526315789473684,0.43859649122807
"Q9Y6Q9","Q9Y6Q9_1_40",1,0,0,578,1,40,40,0.2,0.15,0.05,0.35
"Q9Y6Q9","Q9Y6Q9_83_107",0,0,1,NA,83,107,25,0.12,0.2,-0.08,0.32
"Q9Y6Q9","Q9Y6Q9_348_683",0,0,1,NA,348,683,336,0.0773809523809524,0.0595238095238095,0.0178571428571429,0.136904761904762
"Q9Y6Q9","Q9Y6Q9_700_802",0,0,1,NA,700,802,103,0.12621359223301,0.194174757281553,-0.0679611650485437,0.320388349514563
"Q9Y6Q9","Q9Y6Q9_835_1047",0,0,1,NA,835,1047,213,0.0751173708920188,0.0563380281690141,0.0187793427230047,0.131455399061033
"Q9Y6Q9","Q9Y6Q9_1111_1177",0,0,1,NA,1111,1177,67,0.0895522388059701,0,0.0895522388059701,0.0895522388059701
"Q9Y6Q9","Q9Y6Q9_1227_1424",0,1,0,136,1227,1424,198,0.0454545454545455,0.0252525252525253,0.0202020202020202,0.0707070707070707
"O00330","O00330_141_276",0,0,1,NA,141,276,136,0.117647058823529,0.0735294117647059,0.0441176470588235,0.191176470588235
"Q9ULV0","Q9ULV0_595_633",0,0,1,NA,595,633,39,0.230769230769231,0.0769230769230769,0.153846153846154,0.307692307692308
"Q9ULV0","Q9ULV0_1085_1135",0,0,1,NA,1085,1135,51,0.0784313725490196,0.196078431372549,-0.117647058823529,0.274509803921569
"Q9ULV0","Q9ULV0_1160_1240",0,0,1,NA,1160,1240,81,0.172839506172839,0.185185185185185,-0.0123456790123457,0.358024691358025
"Q9ULV0","Q9ULV0_1274_1302",0,0,1,NA,1274,1302,29,0.172413793103448,0.172413793103448,0,0.344827586206897
"O60271","O60271_1_21",1,0,0,385,1,21,21,0,0.238095238095238,-0.238095238095238,0.238095238095238
"O60271","O60271_181_376",0,0,1,NA,181,376,196,0.102040816326531,0.173469387755102,-0.0714285714285714,0.275510204081633
"O60271","O60271_464_501",0,0,1,NA,464,501,38,0.263157894736842,0.342105263157895,-0.0789473684210526,0.605263157894737
"O60271","O60271_561_636",0,0,1,NA,561,636,76,0.184210526315789,0.105263157894737,0.0789473684210526,0.289473684210526
"O60271","O60271_720_752",0,0,1,NA,720,752,33,0.181818181818182,0.242424242424242,-0.0606060606060606,0.424242424242424
"O60271","O60271_852_909",0,0,1,NA,852,909,58,0.0172413793103448,0.241379310344828,-0.224137931034483,0.258620689655172
"O60271","O60271_1174_1197",0,0,1,NA,1174,1197,24,0.125,0.125,0,0.25
"O60271","O60271_1237_1268",0,0,1,NA,1237,1268,32,0.0625,0.09375,-0.03125,0.15625
"O60271","O60271_1281_1301",0,0,1,NA,1281,1301,21,0.0476190476190476,0.333333333333333,-0.285714285714286,0.380952380952381
"Q13224","Q13224_671_690",0,0,1,NA,671,690,20,0.1,0.05,0.05,0.15
"Q13224","Q13224_1012_1033",0,0,1,NA,1012,1033,22,0.181818181818182,0.0454545454545455,0.136363636363636,0.227272727272727
"Q13224","Q13224_1074_1123",0,0,1,NA,1074,1123,50,0.34,0.14,0.2,0.48
"Q13224","Q13224_1161_1195",0,0,1,NA,1161,1195,35,0.142857142857143,0.0857142857142857,0.0571428571428571,0.228571428571429
"Q13224","Q13224_1260_1306",0,0,1,NA,1260,1306,47,0.170212765957447,0.0638297872340425,0.106382978723404,0.234042553191489
"Q13224","Q13224_1350_1376",0,0,1,NA,1350,1376,27,0.0740740740740741,0,0.0740740740740741,0.0740740740740741
"Q13224","Q13224_1453_1484",0,1,0,1059,1453,1484,32,0.09375,0.09375,0,0.1875
"P18509","P18509_35_72",0,0,1,NA,35,72,38,0.0526315789473684,0.210526315789474,-0.157894736842105,0.263157894736842
"P18509","P18509_112_135",0,0,1,NA,112,135,24,0.0833333333333333,0.166666666666667,-0.0833333333333333,0.25
"Q53EL6","Q53EL6_1_128",1,0,0,29,1,128,128,0.1640625,0.140625,0.0234375,0.3046875
"Q8WY41","Q8WY41_1_43",1,0,0,-3,1,43,43,0.116279069767442,0.0232558139534884,0.0930232558139535,0.13953488372093
"Q8WY41","Q8WY41_60_123",0,0,1,NA,60,123,64,0.0625,0.171875,-0.109375,0.234375
"Q8WY41","Q8WY41_169_188",0,0,1,NA,169,188,20,0.1,0.15,-0.05,0.25
"Q8WY41","Q8WY41_267_292",0,1,0,211,267,292,26,0.269230769230769,0.0384615384615385,0.230769230769231,0.307692307692308
"P35228","P35228_20_78",0,0,1,NA,20,78,59,0.101694915254237,0.152542372881356,-0.0508474576271186,0.254237288135593
"P35228","P35228_119_140",0,0,1,NA,119,140,22,0.181818181818182,0.136363636363636,0.0454545454545455,0.318181818181818
"P48736","P48736_490_510",0,0,1,NA,490,510,21,0.142857142857143,0.19047619047619,-0.0476190476190476,0.333333333333333
"P48736","P48736_528_548",0,0,1,NA,528,548,21,0.142857142857143,0.19047619047619,-0.0476190476190476,0.333333333333333
"Q9NX14","Q9NX14_40_79",0,0,1,NA,40,79,40,0.1,0.275,-0.175,0.375
"O43660","O43660_50_192",0,0,1,NA,50,192,143,0.0979020979020979,0.0839160839160839,0.013986013986014,0.181818181818182
"Q9UPV7","Q9UPV7_22_122",0,0,1,NA,22,122,101,0.178217821782178,0.217821782178218,-0.0396039603960396,0.396039603960396
"Q9UPV7","Q9UPV7_230_250",0,0,1,NA,230,250,21,0.238095238095238,0.285714285714286,-0.0476190476190476,0.523809523809524
"Q9UPV7","Q9UPV7_339_368",0,0,1,NA,339,368,30,0.0666666666666667,0.133333333333333,-0.0666666666666667,0.2
"Q8TC59","Q8TC59_1_67",1,0,0,319,1,67,67,0.134328358208955,0.0746268656716418,0.0597014925373134,0.208955223880597
"Q8TC59","Q8TC59_113_201",0,0,1,NA,113,201,89,0.112359550561798,0.101123595505618,0.0112359550561798,0.213483146067416
"P52179","P52179_17_155",0,0,1,NA,17,155,139,0.158273381294964,0.107913669064748,0.0503597122302158,0.266187050359712
"P52179","P52179_174_257",0,0,1,NA,174,257,84,0.202380952380952,0.0833333333333333,0.119047619047619,0.285714285714286
"P52179","P52179_624_644",0,0,1,NA,624,644,21,0,0.238095238095238,-0.238095238095238,0.238095238095238
"P52179","P52179_837_940",0,0,1,NA,837,940,104,0.125,0.115384615384615,0.00961538461538462,0.240384615384615
"Q96S59","Q96S59_1_174",1,0,0,-66,1,174,174,0.0459770114942529,0.0517241379310345,-0.00574712643678161,0.0977011494252874
"Q96S59","Q96S59_459_499",0,0,1,NA,459,499,41,0.0975609756097561,0.0487804878048781,0.0487804878048781,0.146341463414634
"Q96S59","Q96S59_526_601",0,0,1,NA,526,601,76,0.0394736842105263,0.184210526315789,-0.144736842105263,0.223684210526316
"P62491","P62491_181_216",0,1,0,-35,181,216,36,0.111111111111111,0.111111111111111,0,0.222222222222222
"Q15397","Q15397_1_131",1,0,0,-8,1,131,131,0.312977099236641,0.099236641221374,0.213740458015267,0.412213740458015
"P46783","P46783_90_165",0,1,0,-75,90,165,76,0.223684210526316,0.118421052631579,0.105263157894737,0.342105263157895
"Q8WUD1","Q8WUD1_187_216",0,1,0,11,187,216,30,0.0666666666666667,0.0333333333333333,0.0333333333333333,0.1
"Q9BWF3","Q9BWF3_147_173",0,0,1,NA,147,173,27,0.185185185185185,0.0740740740740741,0.111111111111111,0.259259259259259
"Q9BWF3","Q9BWF3_300_333",0,0,1,NA,300,333,34,0.117647058823529,0.117647058823529,0,0.235294117647059
"P08648","P08648_868_908",0,0,1,NA,868,908,41,0.0975609756097561,0.0975609756097561,0,0.195121951219512
"Q9UHB6","Q9UHB6_44_386",0,0,1,NA,44,386,343,0.154518950437318,0.157434402332362,-0.00291545189504373,0.311953352769679
"Q9UHB6","Q9UHB6_453_713",0,0,1,NA,453,713,261,0.157088122605364,0.176245210727969,-0.0191570881226054,0.333333333333333
"Q8IYV9","Q8IYV9_261_282",0,0,1,NA,261,282,22,0.0454545454545455,0.0909090909090909,-0.0454545454545455,0.136363636363636
"Q8IYV9","Q8IYV9_326_350",0,1,0,58,326,350,25,0.12,0.12,0,0.24
"Q04760","Q04760_1_20",1,0,0,-19,1,20,20,0,0.15,-0.15,0.15
"Q08881","Q08881_144_169",0,0,1,NA,144,169,26,0.192307692307692,0.115384615384615,0.0769230769230769,0.307692307692308
"P10721","P10721_23_44",0,0,1,NA,23,44,22,0.0454545454545455,0.0454545454545455,0,0.0909090909090909
"O95843","O95843_186_209",0,1,0,-23,186,209,24,0.25,0.166666666666667,0.0833333333333333,0.416666666666667
"P05129","P05129_317_336",0,0,1,NA,317,336,20,0.1,0.05,0.05,0.15
"P01130","P01130_731_755",0,0,1,NA,731,755,25,0.12,0.04,0.08,0.16
"P25963","P25963_1_69",1,0,0,-2,1,69,69,0.159420289855072,0.260869565217391,-0.101449275362319,0.420289855072464
