all,non_tail,N,C,N_w_pdb,C_w_pdb
O15067,B1AL46,,,,
O15067,B1AL46,,,,
O15067,B1AL46,,,,
O15067,Q8WXF1,,,,
Q99496,Q8WXF1,,,,
P27694,Q8WXF1,,,,
P27694,O95398,,,,
P01877,O95398,,,,
Q86VF2,Q8TBN0,,,,
Q86VF2,Q6UX71,,,,
Q86VF2,Q6UX71,,,,
Q86VF2,Q86UN3,,,,
Q6DKI2,P13631,,,,
Q9UQF2,P13631,,,,
Q9UQF2,Q7Z5B4,,,,
Q9UQF2,Q7Z5B4,,,,
Q9P2X3,Q12800,,,,
Q13029,Q12800,,,,
Q13029,Q12800,,,,
Q13029,Q8NFW5,,,,
Q13029,Q16658,,,,
Q13029,Q9UNQ2,,,,
Q13029,Q96F07,,,,
Q13029,Q8WYQ5,,,,
Q13029,Q8WYQ5,,,,
Q13029,Q8WYQ5,,,,
Q13029,O95259,,,,
Q13029,O14901,,,,
O14718,O14901,,,,
P49642,Q96EY5,,,,
P49642,Q5VYJ5,,,,
Q13153,Q9Y608,,,,
Q13153,Q9Y608,,,,
Q8IVD9,Q9BQE6,,,,
P08F94,P57789,,,,
P08F94,P57789,,,,
P08F94,Q6GTS8,,,,
P08F94,Q92823,,,,
O94903,Q92823,,,,
A6NNC1,Q92823,,,,
A6NNC1,Q9H814,,,,
P32243,Q9H814,,,,
P32243,A4D1T9,,,,
Q99638,Q96GW7,,,,
Q92834,P54278,,,,
Q92834,Q9HC84,,,,
P0DPB6,Q9HC84,,,,
Q2KHN1,Q9HC84,,,,
Q9Y3T6,Q9HC84,,,,
Q9Y3T6,Q9HC84,,,,
Q15276,Q9HC84,,,,
Q15276,Q9HC84,,,,
Q15276,Q9HC84,,,,
Q9BZE2,Q9HC84,,,,
Q9BZE2,Q9HC84,,,,
A0A096LP55,Q9HC84,,,,
O60930,P29474,,,,
Q9Y535,P29474,,,,
C9J798,P78527,,,,
C9J798,P78527,,,,
Q05209,P78527,,,,
Q05209,O95747,,,,
Q05209,Q96EK2,,,,
Q05209,Q96EK2,,,,
O14522,Q96EK2,,,,
O14522,P0C869,,,,
Q6XE24,P0C869,,,,
Q6XE24,P04156,,,,
Q6XE24,Q9Y6V0,,,,
Q6XE24,Q9Y6V0,,,,
Q96D71,Q9Y6V0,,,,
Q96D71,Q9Y6V0,,,,
Q13123,Q9Y6V0,,,,
Q13123,Q9Y6V0,,,,
Q13123,Q9Y6V0,,,,
Q13123,Q9Y6V0,,,,
Q13123,Q9Y6V0,,,,
P13647,Q9Y6V0,,,,
P13647,Q9Y6V0,,,,
P13647,Q9Y6V0,,,,
Q6UX15,Q9Y6V0,,,,
Q6UX15,Q9Y6V0,,,,
A6NJW4,Q9Y6V0,,,,
Q96MH2,Q9Y6V0,,,,
Q96MH2,Q9Y6V0,,,,
Q96MH2,Q9Y6V0,,,,
Q07666,Q9Y6V0,,,,
Q07666,Q9Y5H9,,,,
Q07666,A0A0J9YXQ4,,,,
A6NE82,P78332,,,,
A6NE82,P78332,,,,
P26717,P78332,,,,
Q9Y5H2,Q07960,,,,
Q9Y5G1,Q07960,,,,
Q9Y5G1,A6NKT7,,,,
Q9Y5G1,A6NKT7,,,,
Q96HM7,A6NKT7,,,,
Q96HM7,A6NKT7,,,,
Q8NH09,A6NKT7,,,,
Q9UKY4,A6NKT7,,,,
P13667,A6NKT7,,,,
P35227,A6NKT7,,,,
P35227,Q7Z3J3,,,,
P35227,Q7Z3J3,,,,
Q9UNA4,Q7Z3J3,,,,
Q9UNA4,Q7Z3J3,,,,
Q9UNA4,Q7Z3J3,,,,
O43930,Q7Z3J3,,,,
Q9BX97,Q7Z3J3,,,,
Q9BX97,Q7Z3J3,,,,
Q8IY17,Q96RU8,,,,
Q8IY17,P11388,,,,
Q8IY17,Q15628,,,,
Q8IY17,Q08ET2,,,,
Q92886,O15050,,,,
Q92886,O15050,,,,
Q7Z736,O15050,,,,
Q7Z736,O15050,,,,
Q7Z736,O15050,,,,
O95758,O15050,,,,
O95758,Q12815,,,,
O95758,Q12815,,,,
Q9BXB4,Q12815,,,,
Q9BXB4,Q9NZI6,,,,
Q9BXB4,Q9NZI6,,,,
Q9BXB4,Q15459,,,,
O15162,Q15459,,,,
Q96HT8,A4D263,,,,
Q9BZF1,A4D263,,,,
Q9BZF1,Q6B0B8,,,,
Q9BZF1,Q6B0B8,,,,
Q96MG7,Q27J81,,,,
Q96MG7,Q27J81,,,,
O43490,Q8TAD2,,,,
O60721,Q96L93,,,,
O60721,Q96L93,,,,
O60721,Q9BTT6,,,,
O60721,Q9NQR1,,,,
Q9HC58,Q9NQR1,,,,
P08100,Q9NQR1,,,,
Q96NZ9,P13674,,,,
Q96NZ9,Q8TAU0,,,,
O43196,Q8TAU0,,,,
Q8IWS0,Q8NHV4,,,,
Q8IWS0,Q8NHV4,,,,
Q9NYA4,Q8NHV4,,,,
Q9NYA4,Q9Y5H0,,,,
Q9NYA4,Q9Y5H0,,,,
Q9NYA4,Q8N307,,,,
O60346,Q8N307,,,,
O60346,Q8N307,,,,
O60346,Q8N307,,,,
O60346,Q13133,,,,
O60346,Q13133,,,,
Q8NFH5,Q86TP1,,,,
Q8NFH5,Q8N8Z3,,,,
P35372,Q8N8Z3,,,,
P35372,Q8N8Z3,,,,
Q5VT03,Q8IZ63,,,,
Q5VT03,Q8IZ63,,,,
Q5VT03,Q8IZ63,,,,
Q5VT03,Q8WUY3,,,,
P14649,Q8WUY3,,,,
Q5VU43,Q8WUY3,,,,
Q5VU43,Q8WUY3,,,,
Q5VU43,Q8WUY3,,,,
Q5VU43,Q8WUY3,,,,
Q5VU43,Q8WUY3,,,,
Q5VU43,Q8WUY3,,,,
Q5VU43,Q8WUY3,,,,
Q5VU43,Q8WUY3,,,,
Q5VU43,Q8WUY3,,,,
Q5VU43,Q8WUY3,,,,
Q5VU43,P14543,,,,
Q5VU43,P14543,,,,
Q5VU43,P14543,,,,
Q5VU43,P46934,,,,
O14777,P46934,,,,
P57103,P46934,,,,
O95602,P46934,,,,
Q9Y6N7,P0C7W0,,,,
Q9Y6N7,Q15843,,,,
Q9Y6N7,Q6NW34,,,,
Q9Y6N7,Q86XG9,,,,
Q9Y6N7,Q86XG9,,,,
Q9Y6N7,P84157,,,,
Q9Y6N7,P62191,,,,
Q9Y6N7,Q14596,,,,
Q16849,Q14596,,,,
Q16849,Q14596,,,,
Q16849,Q14596,,,,
Q16849,Q14596,,,,
Q16849,Q53GL7,,,,
Q16849,Q53GL7,,,,
Q16849,Q8WX93,,,,
Q96MS0,Q8WX93,,,,
Q96MS0,Q8WX93,,,,
Q96MS0,Q8WX93,,,,
Q96MS0,Q86U42,,,,
Q96MS0,Q12986,,,,
Q96MS0,Q12986,,,,
Q96MS0,Q96T60,,,,
Q96MS0,Q96T60,,,,
Q96MS0,Q2M296,,,,
Q9UIQ6,P63136,,,,
Q8NEM0,Q9P215,,,,
Q8NEM0,P29074,,,,
Q8NEM0,P54829,,,,
Q8NEM0,Q9UNA1,,,,
Q8NEM0,Q6NW40,,,,
Q96RW7,Q8TE82,,,,
Q5JSJ4,P23497,,,,
Q5JSJ4,P23497,,,,
Q5JSJ4,P23497,,,,
Q8TF66,Q9NXH8,,,,
Q96F46,Q8N1F7,,,,
Q96F46,Q12972,,,,
Q9UL03,Q12972,,,,
Q9UL03,Q9BXF6,,,,
Q9UL03,O94955,,,,
F8WCM5,Q96D15,,,,
Q2M2Z5,Q9NZL6,,,,
Q6UWE0,Q9HCN8,,,,
Q6UWE0,Q96PK6,,,,
Q6UWE0,Q96PK6,,,,
Q5T8I9,Q96PK6,,,,
P41743,Q96PK6,,,,
P41743,P47974,,,,
P61371,P47974,,,,
P61371,P18827,,,,
P61371,Q9Y210,,,,
Q8IVU1,Q9UPV9,,,,
Q8IVU1,Q9UPV9,,,,
Q04759,Q9UPV9,,,,
Q14392,Q9UPV9,,,,
Q6UXK2,Q9UPV9,,,,
Q6UXK2,Q9UPV9,,,,
Q6UXK2,Q9UPV9,,,,
Q7Z553,Q68CL5,,,,
Q9HCC0,Q13247,,,,
P59942,P58743,,,,
Q9GZZ8,Q86TM6,,,,
Q9P2N6,Q9BT92,,,,
Q9P2N6,Q9BT92,,,,
Q9P2N6,Q96MF2,,,,
Q9P2N6,Q7Z6K1,,,,
Q9P2N6,Q9ULS5,,,,
Q9P2N6,Q9ULS5,,,,
P20916,Q02086,,,,
Q6P597,Q02086,,,,
Q6P597,Q02086,,,,
Q6P597,Q8IWU6,,,,
Q9NQS7,Q8IWU6,,,,
Q9NQS7,Q8IWU6,,,,
Q9NQS7,Q6J9G0,,,,
Q9NQS7,Q8TEQ0,,,,
O14654,Q8TEQ0,,,,
O14654,Q8TEQ0,,,,
O14654,Q8TEQ0,,,,
O14654,Q8NDV3,,,,
Q9UJU2,O60292,,,,
Q9UJU2,O60292,,,,
Q9UHH9,O60292,,,,
O43561,O60292,,,,
O43561,O60292,,,,
P01854,Q04724,,,,
P01854,Q04724,,,,
Q8TBB5,P23246,,,,
Q8TBB5,O75446,,,,
Q8TBB5,O75446,,,,
Q8TBB5,Q9NVR7,,,,
Q8TBB5,Q9Y467,,,,
Q9NPC2,Q9Y467,,,,
Q9NPC2,Q9Y467,,,,
Q92985,Q9Y467,,,,
Q92985,Q9Y467,,,,
Q92985,Q9Y467,,,,
P43632,O43765,,,,
P43632,Q9UJZ1,,,,
P09629,Q9BX79,,,,
Q96NT1,Q8N2I2,,,,
Q96NT1,Q8N2I2,,,,
O43181,Q8N2I2,,,,
O43920,Q6P1L6,,,,
Q96PD5,Q8WZA1,,,,
Q96PD5,Q96E29,,,,
Q96TA1,Q8IZS5,,,,
Q86TB9,Q15742,,,,
Q86TB9,Q15742,,,,
Q86TB9,P43351,,,,
Q969Q6,Q9NS23,,,,
P0DMB1,Q9NWS8,,,,
P0DMB1,O75678,,,,
P0DMB1,Q9Y2L1,,,,
Q9H3R2,Q9Y2L1,,,,
Q9H3R2,P78317,,,,
Q9NZG7,Q9UFD9,,,,
Q9Y5F2,Q9UFD9,,,,
Q86XN7,Q9UFD9,,,,
Q86XN7,Q9UFD9,,,,
Q86XN7,Q9UFD9,,,,
Q86XN7,Q9UFD9,,,,
Q86XN7,Q9UFD9,,,,
Q86XN7,Q9UFD9,,,,
Q86XN7,Q5VT52,,,,
Q9NQV8,Q5VT52,,,,
Q96G91,P10586,,,,
Q13253,P10586,,,,
P29475,P10586,,,,
P29475,P10586,,,,
P29475,P10586,,,,
Q9H244,P10586,,,,
O76041,Q9NS28,,,,
O76041,Q92729,,,,
O76041,Q92729,,,,
O76041,Q92729,,,,
O76041,Q9HCM1,,,,
O75161,Q9HCM1,,,,
O75161,Q9HCM1,,,,
O75161,Q9HCM1,,,,
O75161,Q9HCM1,,,,
P0DM63,Q9HCM1,,,,
P0DM63,Q9HCM1,,,,
P0DM63,Q9HCM1,,,,
P0DM63,Q9HCM1,,,,
P09086,Q9HCM1,,,,
P09086,Q9HCM1,,,,
P09086,Q9HCM1,,,,
P09086,Q9HCM1,,,,
P32119,Q9HCM1,,,,
Q03052,Q9NW13,,,,
Q03052,Q9NW13,,,,
Q03052,Q9Y651,,,,
Q03052,Q9Y651,,,,
P29120,Q9Y651,,,,
P29120,Q496A3,,,,
Q6P2Q9,Q496A3,,,,
Q6P2Q9,Q8NDG6,,,,
O60437,O60347,,,,
O60437,Q92973,,,,
O60437,Q99717,,,,
O60437,Q5SXM2,,,,
Q9UK39,Q5SXM2,,,,
O60683,Q5SXM2,,,,
O14974,Q5SXM2,,,,
O14974,Q5SXM2,,,,
O14974,Q5SXM2,,,,
Q9BVL2,Q9HAJ7,,,,
Q9BVL2,Q9BQ31,,,,
Q9BVL2,P12035,,,,
Q9BVL2,P43627,,,,
Q9BVL2,P43627,,,,
Q9UMS5,Q7Z5V6,,,,
Q9UMS5,Q7Z5V6,,,,
Q86X10,Q7Z5V6,,,,
Q86X10,Q96LQ0,,,,
Q86X10,O00566,,,,
Q86X10,O00566,,,,
Q86X10,Q9BRB3,,,,
Q86X10,Q9UNZ2,,,,
Q6ZP01,Q9UNZ2,,,,
Q6ZP01,O75038,,,,
Q6ZP01,O75038,,,,
Q6ZP01,O75038,,,,
Q6ZP01,O75038,,,,
Q6ZP01,O00469,,,,
Q8TBY0,O00233,,,,
Q8TBY0,Q6N069,,,,
P31391,Q9UPP1,,,,
Q3ZM63,Q9UPP1,,,,
Q8N441,Q9UPP1,,,,
Q8N441,Q9UPP1,,,,
Q8N441,Q9UPP1,,,,
Q8NEA6,A8MYP8,,,,
Q8NEA6,P13535,,,,
Q8NEA6,P13535,,,,
P17661,P13535,,,,
P55040,P13535,,,,
P55040,P13535,,,,
O00255,O43439,,,,
O00255,O43439,,,,
O00255,O43439,,,,
Q7Z7M0,Q93015,,,,
Q7Z7M0,Q93015,,,,
Q7Z7M0,P49768,,,,
Q7Z7M0,P19387,,,,
P43366,P48382,,,,
P43366,P48382,,,,
Q6KB66,Q6NUJ5,,,,
P43628,Q6NUJ5,,,,
P43628,P29558,,,,
P43628,P29558,,,,
Q9UBC1,Q9BYD6,,,,
Q9UBC1,Q96E11,,,,
Q75T13,O94964,,,,
Q9H6A9,O94964,,,,
Q9H6A9,O94964,,,,
Q9H6A9,O94964,,,,
Q9H6A9,O94964,,,,
A6NKB5,O94964,,,,
A6NKB5,O94964,,,,
A6NKB5,O94964,,,,
A6NKB5,A0A1B0GTD5,,,,
A6NKB5,Q15583,,,,
A6NKB5,Q15583,,,,
A6NKB5,Q15583,,,,
A6NKB5,Q5T4T6,,,,
A6NKB5,Q9BUB7,,,,
A6NKB5,Q9Y2I9,,,,
Q6P3X8,Q9Y2I9,,,,
Q9BYG4,Q86WV1,,,,
Q9BYG4,Q86WV1,,,,
Q6ZUT1,Q9NRH2,,,,
Q6ZUT1,O15266,,,,
Q13087,Q96KW9,,,,
Q13087,Q8IY81,,,,
Q8NFP9,Q8IY81,,,,
Q8NFP9,Q8IY81,,,,
Q8NFP9,Q2VWA4,,,,
Q8NFP9,Q2VWA4,,,,
Q8NFP9,Q2VWA4,,,,
Q8NFP9,Q2M3G4,,,,
Q8NFP9,Q2M3G4,,,,
Q8NFP9,Q2M3G4,,,,
Q8NFP9,Q9Y4I1,,,,
Q8NFP9,Q9Y4I1,,,,
Q8WVJ2,Q9Y4I1,,,,
Q70Z35,Q5VTB9,,,,
Q70Z35,Q5VTB9,,,,
Q70Z35,Q5VTB9,,,,
P07197,Q13084,,,,
P07197,Q8IXW5,,,,
P07197,Q8IXW5,,,,
P07197,Q8IXW5,,,,
P07197,Q7RTS3,,,,
P07197,P23470,,,,
Q6S8J3,P23470,,,,
Q6S8J3,Q8TB24,,,,
Q96RR1,Q8TB24,,,,
Q9Y5F3,O14730,,,,
Q96G61,Q8NC24,,,,
Q6W4X9,Q14258,,,,
Q6W4X9,A6NHR9,,,,
O95206,Q9UL62,,,,
O95206,Q58EX2,,,,
O95206,Q58EX2,,,,
O95206,Q58EX2,,,,
O95206,Q58EX2,,,,
Q9NZ94,Q58EX2,,,,
Q9NZ94,Q58EX2,,,,
Q9NZ94,Q58EX2,,,,
Q6ZMI0,Q58EX2,,,,
Q6ZMI0,Q58EX2,,,,
Q99608,Q9C0D5,,,,
Q14432,Q9C0D5,,,,
Q14432,Q9C0D5,,,,
Q14432,P17542,,,,
Q14432,P61011,,,,
Q14432,P61011,,,,
Q14432,Q9UQP3,,,,
Q14432,Q9UQP3,,,,
Q14432,Q9UQP3,,,,
A6NFC9,Q9UQP3,,,,
Q9HCD5,Q9UQP3,,,,
Q9HCD5,Q9UQP3,,,,
Q9HCD5,Q9UQP3,,,,
Q9HCD5,Q14151,,,,
O75113,Q14151,,,,
O75113,Q9P2Z0,,,,
O75113,Q9NXZ1,,,,
O75113,Q9NXZ1,,,,
O75113,Q8NHU6,,,,
O75113,Q8NHU6,,,,
Q9HCI7,Q8NHU6,,,,
Q8WWQ0,Q8NHU6,,,,
Q8WWQ0,Q9UNN4,,,,
Q8WWQ0,Q9UNN4,,,,
Q8WWQ0,Q9UNN4,,,,
Q8WWQ0,Q9Y676,,,,
Q8WWQ0,O43304,,,,
Q8WWQ0,Q8N0Z3,,,,
O95478,Q8N0Z3,,,,
P12525,Q8N0Z3,,,,
P12525,Q8N0Z3,,,,
O60906,Q8N0Z3,,,,
P50219,Q8N0Z3,,,,
P50219,A6NL88,,,,
Q9UBU8,A6NL88,,,,
P49810,A6NL88,,,,
P49810,A6NL88,,,,
Q8WZA2,Q6PF06,,,,
Q8WZA2,P98077,,,,
O95755,P98077,,,,
O95755,P98077,,,,
O95755,Q86U17,,,,
Q96QF0,Q86U17,,,,
Q96QF0,Q9ULQ0,,,,
P61574,Q15542,,,,
Q92901,Q15542,,,,
Q92901,Q15431,,,,
Q96B01,Q15431,,,,
Q96B01,Q15431,,,,
Q32P51,Q6AI14,,,,
Q32P51,Q9UPQ9,,,,
Q9BYD3,Q9UPQ9,,,,
Q9BYD3,Q9UPQ9,,,,
Q9BYD3,Q9UPQ9,,,,
Q9Y388,Q0P670,,,,
O15541,Q0P670,,,,
O15541,Q8N4L4,,,,
O15541,Q8N4L4,,,,
Q4KMZ1,Q8N4L4,,,,
Q4KMZ1,Q6ZT07,,,,
Q504T8,Q6ZT07,,,,
Q504T8,Q6ZT07,,,,
Q504T8,Q6ZT07,,,,
Q504T8,Q9Y266,,,,
Q3SY84,P26374,,,,
Q3SY84,P26374,,,,
Q14469,Q68DV7,,,,
Q14469,Q68DV7,,,,
Q14469,Q13546,,,,
B3KU38,Q5GJ75,,,,
B3KU38,Q9Y5M8,,,,
B3KU38,P32780,,,,
Q9Y2Y9,Q96QT4,,,,
Q9Y2Y9,Q96QT4,,,,
Q4FZB7,Q96QT4,,,,
Q4FZB7,Q96QT4,,,,
Q4FZB7,Q9BVL4,,,,
Q4FZB7,Q9BVL4,,,,
Q4FZB7,Q8N9R8,,,,
Q12879,Q8IYX7,,,,
Q12879,Q8IYX7,,,,
Q12879,Q8IYX7,,,,
Q12879,Q8IYX7,,,,
Q7Z442,Q8IYX7,,,,
Q7Z442,Q8IYX7,,,,
Q7Z442,Q6UXN2,,,,
Q7Z442,Q9H040,,,,
O00567,Q9H040,,,,
Q15155,Q9UN79,,,,
Q15155,Q9UN79,,,,
Q9BZQ8,Q4W5G0,,,,
Q9BZQ8,P59797,,,,
P56181,P59797,,,,
Q9Y2I6,O75478,,,,
Q9Y2I6,P42680,,,,
Q9Y2I6,Q7LBE3,,,,
Q9Y2I6,Q9UPW6,,,,
Q9Y2I6,Q9UPW6,,,,
Q9Y2I6,Q9UPW6,,,,
P0CG39,Q9UPW6,,,,
P01127,Q9BYX2,,,,
P01127,Q5TZJ5,,,,
Q15233,Q5TZJ5,,,,
Q15233,Q5TZJ5,,,,
Q15233,Q5TZJ5,,,,
P47900,Q5TZJ5,,,,
Q86VZ1,Q5TZJ5,,,,
Q6P4R8,Q5TZJ5,,,,
Q6P4R8,Q5TZJ5,,,,
Q6P4R8,Q5TZJ5,,,,
Q6P4R8,Q5TZJ5,,,,
Q6P4R8,Q5JRA6,,,,
Q6P4R8,Q5JRA6,,,,
Q6P4R8,Q5JRA6,,,,
Q6P4R8,Q5JRA6,,,,
Q9H9S0,Q5JRA6,,,,
Q9H9S0,Q5JRA6,,,,
P60323,Q01118,,,,
P60323,Q01118,,,,
Q9UKI9,Q01118,,,,
Q9UKI9,Q01118,,,,
Q9UKI9,Q2M3C6,,,,
Q9UKI9,Q2M3C6,,,,
A8MXV4,Q9NXF1,,,,
A8MXV4,Q9HBL0,,,,
A8MXV4,Q9HBL0,,,,
P49643,Q9NRC1,,,,
Q68BL8,P35247,,,,
Q68BL8,Q5T5P2,,,,
Q68BL8,Q5T5P2,,,,
Q15084,Q5T5P2,,,,
Q15084,Q5T5P2,,,,
P35548,Q5T5P2,,,,
Q5QGS0,Q5T5P2,,,,
Q5QGS0,Q5T5P2,,,,
Q5QGS0,Q5T5P2,,,,
Q5QGS0,Q5T5P2,,,,
Q5QGS0,Q9Y566,,,,
Q5QGS0,Q9Y566,,,,
Q5QGS0,Q9Y566,,,,
Q5QGS0,Q9Y566,,,,
Q5QGS0,Q9BT49,,,,
Q8NBV4,A6NKL6,,,,
Q68CQ1,A6NKL6,,,,
Q68CQ1,A6NKL6,,,,
Q68CQ1,A6NKL6,,,,
Q96S52,Q69YZ2,,,,
Q5BKU9,Q69YZ2,,,,
P33527,O95486,,,,
P35813,O95487,,,,
P35813,O95487,,,,
Q9Y6K5,Q96PV0,,,,
O75688,Q96PV0,,,,
O75688,Q96PV0,,,,
O75688,Q96PV0,,,,
Q15743,Q96PV0,,,,
O14513,Q96PV0,,,,
O14513,O75563,,,,
O14513,O75563,,,,
O14513,B9A6J9,,,,
O14513,B9A6J9,,,,
O14513,B9A6J9,,,,
O14513,P38935,,,,
P35658,P78344,,,,
P35658,P78344,,,,
P35658,O75096,,,,
P35658,O75096,,,,
P35658,Q8N4C8,,,,
P35658,Q9UBX7,,,,
P35658,Q9UPT6,,,,
P35658,Q9UPT6,,,,
P35658,Q9UPT6,,,,
Q13835,Q9UPT6,,,,
Q13835,Q9UPT6,,,,
O94880,Q9UPT6,,,,
O94880,Q9UPT6,,,,
O94880,P43631,,,,
Q02750,Q9BTL4,,,,
Q02750,Q8N109,,,,
P36957,Q8N109,,,,
Q6PIF6,Q9Y4Z2,,,,
Q6NZ67,Q9Y6S9,,,,
Q6NZ67,A2VEC9,,,,
Q9BZK3,A2VEC9,,,,
Q9BZK3,A2VEC9,,,,
Q496H8,A2VEC9,,,,
P78337,A2VEC9,,,,
P78337,A2VEC9,,,,
Q86UW6,A2VEC9,,,,
Q86UW6,A2VEC9,,,,
Q86UW6,A2VEC9,,,,
Q86UW6,A2VEC9,,,,
Q86UW6,A2VEC9,,,,
Q86UW6,A2VEC9,,,,
Q86UW6,O15370,,,,
Q86UW6,O94979,,,,
Q86UW6,O94979,,,,
Q86UW6,Q8IYJ3,,,,
Q86UW6,Q92502,,,,
Q9H611,Q92502,,,,
Q9H611,Q92502,,,,
Q96E17,Q8IV01,,,,
Q96E17,Q9UQD0,,,,
Q8N7X1,Q9UQD0,,,,
Q8N7X1,Q9UQD0,,,,
Q96A37,Q9UQD0,,,,
Q9H6Y7,P50616,,,,
P78345,P50616,,,,
Q7RTV5,Q96S53,,,,
Q9H6Z4,Q96S53,,,,
Q9H6Z4,O14668,,,,
Q13405,O14668,,,,
O43462,Q9UIU6,,,,
Q8N5S9,Q9UIU6,,,,
Q8N5S9,O75159,,,,
Q8N5S9,O75159,,,,
Q8N5S9,O75159,,,,
Q14703,O75159,,,,
Q14703,Q8N196,,,,
Q14703,Q8N196,,,,
Q9NV88,Q8N196,,,,
Q6UY01,Q8N196,,,,
Q6A162,P61812,,,,
Q86U28,Q9H0F6,,,,
Q99750,Q9H0F6,,,,
O75197,Q9H0F6,,,,
O75197,A0A1B0GU33,,,,
Q8IYG6,Q13183,,,,
Q8IYG6,P0CK97,,,,
P52790,P10600,,,,
Q99612,Q9H7V2,,,,
P09017,Q9H7V2,,,,
P09017,A6NGB0,,,,
Q8IV03,A6NGB0,,,,
Q9P2G3,A6NGB0,,,,
Q9P2G3,Q7Z6J0,,,,
Q5TA81,Q7Z6J0,,,,
Q5TA81,Q7Z6J0,,,,
Q5TA81,Q7Z6J0,,,,
Q8TDB4,Q7Z6J0,,,,
Q8TDB4,Q7Z6J0,,,,
Q8TDB4,Q7Z6J0,,,,
Q9NS15,Q7Z6J0,,,,
Q9NS15,Q9NZQ9,,,,
Q9NS15,P57082,,,,
Q9NS15,P57082,,,,
Q9NS15,Q86YD3,,,,
A0A075B6H9,Q86YD3,,,,
A0A0G2JS06,Q562F6,,,,
P13640,Q562F6,,,,
Q16655,Q562F6,,,,
Q9NYZ3,Q562F6,,,,
P20809,Q562F6,,,,
P20809,Q562F6,,,,
Q56UN5,Q562F6,,,,
Q56UN5,Q562F6,,,,
Q56UN5,O60784,,,,
Q56UN5,O60784,,,,
Q56UN5,O60784,,,,
Q56UN5,O43541,,,,
Q56UN5,O43541,,,,
Q56UN5,P54274,,,,
Q2T9L4,Q9HAU4,,,,
Q2T9L4,Q9NRA2,,,,
Q2T9L4,Q9NX95,,,,
Q6P3W6,Q5VSL9,,,,
Q6P3W6,A0A087WXS9,,,,
Q6P3W6,A0A087WXS9,,,,
Q6P3W6,A0A087WXS9,,,,
Q6P3W6,A0A087WXS9,,,,
Q2L4Q9,Q96HH4,,,,
Q2L4Q9,Q14940,,,,
Q6ZVX9,Q14940,,,,
Q86U44,Q14940,,,,
Q86U44,Q14940,,,,
Q86U44,Q8WV41,,,,
P29122,Q9H156,,,,
P29122,Q9H156,,,,
P29122,O43166,,,,
Q8IZL8,O43166,,,,
Q8IZL8,O43166,,,,
Q8IZL8,O43166,,,,
A8MQ27,O43166,,,,
A8MQ27,O43166,,,,
A8MQ27,Q14BN4,,,,
A8MQ27,Q14BN4,,,,
Q8IVL6,O75940,,,,
Q8IVL6,Q9P1V8,,,,
Q8IVL6,Q9Y4G6,,,,
O43157,Q9Y4G6,,,,
O43157,Q8TBC3,,,,
O43157,Q8N6Y1,,,,
Q00325,P02818,,,,
Q00325,Q8TC44,,,,
Q9HBU9,Q8WWR8,,,,
Q01804,P26373,,,,
Q01804,Q6P161,,,,
Q01804,Q9NQG5,,,,
Q01804,P54727,,,,
Q01804,P54727,,,,
Q01804,P54727,,,,
Q13438,Q9NW64,,,,
Q13438,Q9NW64,,,,
Q8WZ82,Q9NQA5,,,,
Q14168,Q86SS6,,,,
Q14168,Q9Y3D7,,,,
Q08493,Q9HC62,,,,
Q08493,Q13242,,,,
Q08493,Q14849,,,,
Q08493,Q14849,,,,
Q08493,Q6ZMY3,,,,
Q9NRY7,Q6ZMY3,,,,
Q9NRY7,Q6ZMY3,,,,
O95907,Q6ZMY3,,,,
O95907,Q9H330,,,,
O76074,Q96CW6,,,,
O76074,Q96CW6,,,,
O76074,Q9P2T0,,,,
P35580,P82663,,,,
P35580,Q9NY57,,,,
P35580,Q9HCN3,,,,
P35580,Q9BXT5,,,,
P35580,Q9BXT5,,,,
P35580,Q9BXT5,,,,
P35580,Q9BXT5,,,,
P35580,Q9BXT5,,,,
Q9NQ35,Q9BXT5,,,,
Q9NQ35,Q9BXT5,,,,
P11055,Q9BXT5,,,,
P11055,Q9BXT5,,,,
P11055,Q9BXT5,,,,
P45985,Q9BXT5,,,,
Q6ZTZ1,Q9BXT5,,,,
Q6ZTZ1,P55011,,,,
Q9Y623,Q5TH74,,,,
Q9Y623,Q6ZNR0,,,,
Q9Y623,Q93045,,,,
Q9Y623,P42765,,,,
Q9Y623,Q96EK4,,,,
A1KZ92,Q96EK4,,,,
Q15788,Q96EK4,,,,
Q15788,Q8TDW4,,,,
Q15788,Q16635,,,,
Q15788,Q5VWI1,,,,
Q15788,Q5VWI1,,,,
Q15788,Q15554,,,,
Q15788,Q8IYB5,,,,
Q15788,Q7Z5M5,,,,
Q7Z4H8,P0CG40,,,,
P30405,P0CG40,,,,
P78549,Q8WU79,,,,
Q5SWX8,Q8WU79,,,,
Q96J94,Q9UHJ3,,,,
Q96J94,Q9ULD5,,,,
Q7Z6M4,Q9ULD5,,,,
Q96BZ4,Q9Y6L7,,,,
O95944,Q9Y6L7,,,,
Q13506,O43776,,,,
Q13506,Q5K651,,,,
Q99527,Q7RTU9,,,,
Q9UGM5,Q76I76,,,,
Q9UGM5,Q76I76,,,,
Q8IX18,Q76I76,,,,
Q8IX18,Q76I76,,,,
Q9H5Z1,Q76I76,,,,
Q8TDS4,Q76I76,,,,
Q14526,Q76I76,,,,
Q14526,Q76I76,,,,
Q14526,Q76I76,,,,
P21439,Q76I76,,,,
