proteome_id	per_protein	total_proteome
UP000315956	0.25818	0.17935
UP000321759	0.22047	0.17833
UP000320771	0.13815	0.08907
UP000425388	0.20305	0.14922
UP000250535	0.24678	0.16716
UP000251466	0.24903	0.18068
UP000001999	0.22222	0.19974
UP000594112	0.37919	0.2524
UP000261846	0.2021	0.13443
UP000279330	0.22977	0.15281
UP001164797	0.15059	0.12683
UP000516460	0.15635	0.1004
UP000250990	0.17295	0.09639
UP000318208	0.10721	0.10629
UP000515930	0.22742	0.14234
UP000326946	0.14698	0.1132
UP000241654	0.15397	0.08967
UP001059969	0.08407	0.05776
UP000515851	0.16969	0.15195
UP000503575	0.23646	0.17362
UP000287712	0.11737	0.08816
UP000654052	0.21902	0.1801
UP000427214	0.23789	0.16514
UP001059461	0.1662	0.09961
UP000246514	0.20142	0.15232
UP000301403	0.16409	0.11386
UP000297148	0.16968	0.09886
UP000318861	0.15949	0.10668
UP000244824	0.184	0.12407
UP000281993	0.14065	0.13347
UP000019700	0.15169	0.13645
UP000683438	0.24895	0.13332
UP000319580	0.12962	0.09215
UP000683414	0.15032	0.11438
UP000502154	0.19544	0.12148
UP000251243	0.19162	0.11918
UP000516808	0.15561	0.10559
UP000293459	0.16891	0.10177
UP001058946	0.07307	0.06041
UP000504883	0.07803	0.05249
UP000274373	0.14898	0.09969
UP000319355	0.06352	0.06103
UP000516069	0.21392	0.18842
UP000202258	0.3891	0.2713
UP000226308	0.10878	0.09509
UP000221180	0.07242	0.03276
UP000225985	0.11121	0.06114
UP000223268	0.13872	0.07027
UP000223840	0.07792	0.0701
UP000225479	0.08132	0.03829
UP000225035	0.21292	0.07632
UP000221246	0.13602	0.0671
UP000221639	0.25597	0.09336
UP000223017	0.19908	0.09545
UP000226233	0.13953	0.06446
UP000222151	0.18706	0.11668
UP000224058	0.12354	0.07798
UP000221813	0.16176	0.09723
UP000221849	0.13919	0.0843
UP000222156	0.13689	0.08555
UP000222511	0.13937	0.11803
UP000222797	0.16979	0.08304
UP000221855	0.14319	0.06829
UP000225717	0.17424	0.13178
UP000224249	0.09084	0.08843
UP000001864	0.10703	0.07939
UP000203821	0.19363	0.09552
UP000201080	0.20909	0.17159
UP000201360	0.19262	0.11942
UP000259023	0.19189	0.11405
UP000263976	0.2196	0.15248
UP000016711	0.20562	0.18426
UP000225983	0.17713	0.1836
UP001148453	0.25147	0.21029
UP000015573	0.19716	0.10895
UP000676070	0.2446	0.19658
UP000225161	0.22188	0.17818
UP000241853	0.20518	0.17536
UP000019498	0.212	0.14458
UP000221202	0.20062	0.16387
UP000259472	0.20286	0.18521
UP000241155	0.21338	0.165
UP000327026	0.17732	0.13709
UP000326949	0.24179	0.19949
UP000269468	0.2115	0.14608
UP000204046	0.2103	0.16788
UP000275242	0.19034	0.17667
UP000294932	0.15944	0.16479
UP000259519	0.24162	0.16018
UP001062694	0.17934	0.15463
UP000343814	0.20915	0.16115
UP000000731	0.23794	0.2041
UP000202030	0.19915	0.14299
UP000241338	0.27165	0.20334
UP001058689	0.21	0.15052
UP001058572	0.21771	0.18129
UP000290185	0.17142	0.10642
UP000320155	0.15688	0.08468
UP001164165	0.26082	0.18926
UP000316467	0.21278	0.14095
UP000000697	0.21618	0.18228
UP000273630	0.19204	0.14262
UP000029885	0.24064	0.18574
UP000463946	0.23014	0.22875
UP000424756	0.21228	0.17188
UP000226398	0.19299	0.10271
UP000291807	0.11268	0.10515
UP000015565	0.22898	0.18659
UP000503236	0.26554	0.19382
UP000275636	0.17562	0.10428
UP000005886	0.11559	0.11691
UP000426726	0.22129	0.18444
UP000258832	0.16243	0.11488
UP000014228	0.20317	0.20246
UP000221706	0.24008	0.17975
UP000263420	0.24087	0.19694
UP000012171	0.21173	0.17933
UP000029340	0.19344	0.15676
UP000000730	0.20691	0.18413
UP000252380	0.25538	0.19032
UP000246700	0.19375	0.16443
UP000201500	0.23119	0.20543
UP000029891	0.19567	0.18385
UP000013542	0.21965	0.21794
UP000221632	0.18666	0.16163
UP000008519	0.22834	0.18451
UP000000967	0.19947	0.17507
UP000006819	0.19736	0.15507
UP000501603	0.18493	0.14467
UP000422911	0.24677	0.20116
UP000000968	0.15065	0.14892
UP000593911	0.21123	0.16385
UP000000904	0.18434	0.17361
UP000503444	0.20081	0.15172
UP000295635	0.21465	0.17762
UP000005860	0.13056	0.12105
UP000318386	0.19743	0.17015
UP000292006	0.22423	0.20524
UP000240246	0.19967	0.12915
UP000326870	0.14776	0.12124
UP000203390	0.23186	0.18784
UP000201810	0.28705	0.19895
UP000226155	0.24297	0.21599
UP000231264	0.1807	0.14319
UP000247174	0.22322	0.17921
UP000008409	0.2383	0.20601
UP000425586	0.21212	0.16798
UP000008426	0.16383	0.13818
UP000326899	0.20542	0.19363
UP000005862	0.17306	0.19277
UP000007317	0.22226	0.21066
UP000326672	0.19981	0.16546
UP000000701	0.20193	0.18935
UP000005857	0.1938	0.21107
UP000295676	0.20386	0.1547
UP000327317	0.16717	0.10967
UP000019119	0.19451	0.13782
UP000222802	0.19635	0.14054
UP000424681	0.25853	0.19472
UP000326609	0.19177	0.14805
UP000263302	0.20542	0.1752
UP000291502	0.2076	0.18953
UP000029345	0.19634	0.15209
UP000009067	0.15712	0.09194
UP000204422	0.15724	0.10734
UP000240678	0.20926	0.1504
UP000293844	0.21515	0.15426
UP000242016	0.15611	0.08802
UP000005664	0.16192	0.14057
UP000594083	0.20655	0.17532
UP000207644	0.21226	0.17676
UP000379765	0.23516	0.18708
UP000203046	0.29015	0.21438
UP000278789	0.19276	0.1221
UP000293742	0.21663	0.14209
UP000241317	0.20133	0.16543
UP000274274	0.24393	0.15225
UP001062344	0.1924	0.16986
UP000289710	0.20017	0.14538
UP000027491	0.18138	0.14435
UP000269031	0.22291	0.17903
UP000596328	0.21292	0.16226
UP000516205	0.22696	0.18215
UP000326008	0.15896	0.11546
UP000008551	0.23589	0.19664
UP000018634	0.1756	0.11043
UP000244313	0.15533	0.1261
UP000325662	0.21314	0.1952
UP000202249	0.22726	0.19089
UP000015552	0.25408	0.21008
UP000424968	0.14614	0.13325
UP000018627	0.20474	0.15139
UP000259984	0.16949	0.15838
UP000019737	0.24136	0.16507
UP000249920	0.24868	0.17745
UP000464561	0.21452	0.17434
UP000290904	0.34769	0.29862
UP000291665	0.42066	0.371
UP000327117	0.11856	0.09606
UP000315011	0.23338	0.16502
UP000013551	0.23751	0.20753
UP000516123	0.24309	0.18181
UP000258744	0.17263	0.15033
UP000326087	0.21771	0.16557
UP001055954	0.19655	0.14009
UP000464404	0.27562	0.22929
UP000595958	0.23723	0.21506
UP000423609	0.18363	0.13122
UP000273868	0.22203	0.17761
UP000287856	0.2049	0.12667
UP000000526	0.21726	0.16102
UP000502599	0.19851	0.1014
UP000015579	0.22207	0.16863
UP000287594	0.18778	0.13084
UP000001210	0.17906	0.14111
UP000502153	0.25611	0.19191
UP000014222	0.2203	0.17647
UP000253557	0.18267	0.11333
UP000222251	0.15401	0.09116
UP000241767	0.14662	0.08122
UP000327083	0.18394	0.18007
UP000015554	0.18595	0.17113
UP000383886	0.19982	0.19686
UP000031717	0.18733	0.17302
UP000327020	0.22052	0.12705
UP000222598	0.22352	0.16342
UP000224484	0.245	0.18018
UP000693866	0.23657	0.19157
UP000259060	0.28371	0.20605
UP000264538	0.23167	0.1931
UP000229090	0.11246	0.11194
UP000240873	0.17915	0.09304
UP000334913	0.21655	0.15534
UP000000524	0.15868	0.12136
UP001060043	0.2056	0.17344
UP000008415	0.20797	0.16883
UP000325405	0.2228	0.19578
UP000318419	0.18895	0.21369
UP000000903	0.20178	0.18755
UP000001212	0.17828	0.14522
UP000203329	0.21716	0.1328
UP000207763	0.185	0.15297
UP000252728	0.21907	0.14895
UP000318624	0.23418	0.18983
UP000201915	0.1914	0.13336
UP000326279	0.17472	0.13079
UP000259261	0.23742	0.20939
UP000693780	0.1982	0.10435
UP000325974	0.20754	0.15029
UP000221412	0.11202	0.12654
UP001058957	0.22166	0.19247
UP000246990	0.2377	0.19386
UP000241021	0.2203	0.20516
UP000326063	0.26971	0.25396
UP000019120	0.22101	0.17795
UP000252844	0.19434	0.1357
UP000244611	0.15995	0.09991
UP000342258	0.20828	0.12941
UP000273331	0.19321	0.17218
UP000201616	0.14051	0.13289
UP000403312	0.21335	0.1741
UP000371275	0.26612	0.17563
UP000241577	0.24296	0.1851
UP000222566	0.21203	0.10671
UP000241634	0.18101	0.14985
UP000516009	0.21723	0.1896
UP000202037	0.24993	0.20579
UP000516188	0.21815	0.1873
UP000015553	0.1671	0.11853
UP000008401	0.23312	0.19611
UP000225918	0.14002	0.10641
UP000001849	0.18429	0.19685
UP000240247	0.13434	0.09311
UP000293561	0.18683	0.10099
UP000663114	0.12998	0.1457
UP000203291	0.21982	0.17925
UP000203884	0.20304	0.15053
UP000290045	0.19333	0.14947
UP000280177	0.1848	0.1681
UP000000620	0.18296	0.1748
UP001063527	0.19419	0.17805
UP000261720	0.23017	0.20179
UP000327190	0.20015	0.18267
UP001059970	0.18701	0.10443
UP000317295	0.17085	0.10922
UP000289975	0.23856	0.17821
UP000241000	0.22802	0.17475
UP000252935	0.25462	0.18987
UP000000963	0.14362	0.13276
UP000029352	0.23276	0.1499
UP000463915	0.23023	0.18588
UP000201155	0.24053	0.20159
UP000244848	0.23177	0.20093
UP000271313	0.26849	0.1768
UP000240315	0.21697	0.17898
UP000202219	0.17869	0.14259
UP000203139	0.17903	0.14592
UP000326381	0.23201	0.1264
UP000015571	0.23643	0.12543
UP000000694	0.24663	0.16556
UP000013553	0.16837	0.13904
UP000002539	0.25832	0.19368
UP000221594	0.19026	0.17255
UP000207678	0.16886	0.08288
UP000008526	0.19738	0.12679
UP001059153	0.19339	0.11301
UP000225975	0.17848	0.12672
UP000001769	0.19807	0.18497
UP000226037	0.23066	0.21265
UP001061066	0.21766	0.1837
UP000503416	0.22238	0.17805
UP000293430	0.19581	0.14157
UP000230492	0.21162	0.19054
UP000214372	0.17903	0.16505
UP000241430	0.2613	0.21441
UP000203948	0.17651	0.09444
UP000202629	0.19285	0.15222
UP000000907	0.21799	0.19143
UP000221357	0.22063	0.17111
UP000595260	0.23038	0.18365
UP000290812	0.20544	0.19786
UP000596175	0.13183	0.12188
UP000250053	0.22116	0.16534
UP000000621	0.24307	0.16719
UP000246233	0.20516	0.13512
UP000240408	0.27073	0.20485
UP000662876	0.16392	0.13835
UP000663619	0.20231	0.20695
UP000662786	0.16052	0.17019
UP000662843	0.17374	0.14321
UP000663569	0.13813	0.14654
UP000663273	0.16591	0.17885
UP000663243	0.18604	0.22041
UP000663588	0.24751	0.25714
UP000663620	0.22192	0.21838
UP000663251	0.15372	0.15563
UP000662980	0.23441	0.17683
UP000663275	0.20436	0.21695
UP000662856	0.22284	0.19645
UP000663614	0.23197	0.198
UP000663380	0.23544	0.16643
UP000662899	0.17587	0.12441
UP000662909	0.21548	0.17707
UP000662757	0.23168	0.22528
UP000663428	0.23666	0.21872
UP000663226	0.18277	0.19954
UP000663035	0.21877	0.21753
UP000663220	0.1619	0.12299
UP000663644	0.19728	0.18616
UP000663424	0.20848	0.14661
UP000662862	0.16516	0.18335
UP000662767	0.20981	0.17181
UP000663609	0.1712	0.18993
UP000663645	0.17579	0.18367
UP000662930	0.21446	0.21346
UP000663308	0.17827	0.18913
UP000662859	0.16222	0.13855
UP000663548	0.22943	0.16285
UP000663480	0.23933	0.23679
UP000663596	0.09969	0.12429
UP000662906	0.17218	0.13138
UP000320930	0.19666	0.182
UP000370142	0.26669	0.20944
UP000262155	0.20601	0.1783
UP000263691	0.20721	0.14478
UP001163530	0.23284	0.20233
UP000001284	0.19772	0.16841
UP000294688	0.26001	0.21058
UP000515841	0.14496	0.14943
UP000262077	0.17777	0.14453
UP000015555	0.24529	0.20468
UP000008418	0.15448	0.1467
UP000008905	0.21207	0.16098
UP001060389	0.23206	0.17995
UP001163776	0.1842	0.151
UP001060247	0.22075	0.18931
UP000006817	0.1906	0.14957
UP000516055	0.23283	0.18189
UP000261782	0.24504	0.20689
UP000009289	0.15203	0.11673
UP000241194	0.18443	0.10471
UP001060210	0.24365	0.20072
UP000269292	0.21981	0.20856
UP000005665	0.13747	0.08932
UP000252280	0.20589	0.16985
UP000015922	0.20872	0.14482
UP000221573	0.23304	0.2101
UP000031075	0.19806	0.1712
UP000207662	0.22432	0.19047
UP001056986	0.18519	0.15403
UP001058908	0.21595	0.19538
UP000503624	0.17375	0.151
UP000013555	0.2317	0.15609
UP000226045	0.20372	0.13654
UP000031723	0.18621	0.17221
UP001163567	0.22342	0.16872
UP000241413	0.23767	0.19579
UP000224266	0.17444	0.13969
UP000225260	0.1971	0.15436
UP000001896	0.18565	0.16454
UP000240323	0.18119	0.14088
UP000516089	0.16439	0.14189
UP000001852	0.2022	0.15883
UP000510611	0.18917	0.14806
UP000028659	0.20824	0.19628
UP000008015	0.17316	0.15006
UP000262887	0.18358	0.17126
UP000029348	0.19567	0.14078
UP000425122	0.24939	0.186
UP000259157	0.2337	0.15657
UP000594045	0.20711	0.11485
UP000298555	0.20061	0.16106
UP000424095	0.1723	0.1071
UP000222555	0.21221	0.17161
UP000295156	0.2383	0.17594
UP000240744	0.18302	0.17457
UP000257495	0.2212	0.1359
UP000664906	0.16063	0.09449
UP000246238	0.20556	0.15068
UP000400215	0.25435	0.18286
UP000222249	0.24187	0.15721
UP000201432	0.16681	0.09935
UP000317774	0.17439	0.14707
UP000008391	0.13927	0.11957
UP000259812	0.21029	0.20763
UP000326708	0.19731	0.17868
UP000002133	0.22316	0.15731
UP000244473	0.27191	0.20459
UP000326630	0.19415	0.12122
UP000204231	0.2003	0.16781
UP000510651	0.26705	0.20117
UP000222614	0.20301	0.16484
UP000427832	0.18925	0.14879
UP000031073	0.23086	0.14007
UP000292861	0.14328	0.13335
UP000008902	0.19816	0.16098
UP000001995	0.22502	0.18917
UP000294565	0.20806	0.18384
UP000503301	0.15281	0.0946
UP000325804	0.17755	0.1643
UP000009281	0.217	0.17538
UP001163534	0.26922	0.20311
UP000225595	0.21209	0.16724
UP000015575	0.11512	0.12422
UP000008921	0.20299	0.1734
UP000501191	0.26789	0.20474
UP001055847	0.27221	0.21006
UP000015570	0.21103	0.15454
UP000015551	0.15623	0.11285
UP000269132	0.24383	0.20223
UP000315266	0.20332	0.10779
UP000001538	0.15541	0.15223
UP000002492	0.23179	0.18116
UP000013562	0.24061	0.25448
UP000246903	0.15428	0.13335
UP000202790	0.2827	0.21055
UP000298549	0.18594	0.11308
UP000502112	0.18998	0.13979
UP000326015	0.227	0.16563
UP000423725	0.16991	0.11341
UP001058355	0.19246	0.17533
UP000326803	0.17981	0.13255
UP001055428	0.23641	0.19573
UP000268651	0.24714	0.19814
UP000292029	0.20734	0.15221
UP000002553	0.03476	0.04057
UP000001838	0.04132	0.03265
UP000648714	0.0683	0.09042
UP000002093	0.29655	0.24376
UP000012041	0.09182	0.12738
UP000594906	0.05296	0.09567
UP000595005	0.08296	0.07935
UP000024336	0.07635	0.054
UP000676099	0.21251	0.17001
UP000608978	0.1403	0.13302
UP000342445	0.15318	0.12968
UP000225722	0.20288	0.17027
UP000308935	0.23341	0.18149
UP000002819	0.10514	0.06589
UP000221453	0.05894	0.05146
UP000225028	0.04522	0.04539
UP000663263	0.13708	0.13124
UP000226413	0.12351	0.07407
UP000221249	0.15699	0.14033
UP000500948	0.10574	0.0653
UP000503046	0.25443	0.19357
UP001056991	0.17586	0.09633
UP001056915	0.19141	0.25586
UP000248946	0.06837	0.09235
UP000018800	0.09432	0.1225
UP001163744	0.10061	0.15475
UP000693706	0.04103	0.04171
UP000257325	0.1277	0.07946
UP000240865	0.15964	0.07009
UP000203417	0.11643	0.06941
UP000204186	0.16683	0.07587
UP000031725	0.08178	0.06417
UP000255796	0.02632	0.02803
UP000241929	0.11939	0.07486
UP000255795	0.06376	0.03931
UP000201367	0.06513	0.06313
UP000014424	0.14745	0.07186
UP000204254	0.04651	0.03491
UP000255833	0.03789	0.03556
UP000322463	0.0526	0.05205
UP000201675	0.11848	0.05915
UP000201211	0.18518	0.08949
UP000255898	0.17113	0.07385
UP000319711	0.14884	0.10001
UP000006684	0.15029	0.10546
UP000008465	0.13607	0.0989
UP000316206	0.08103	0.05909
UP000320842	0.16909	0.10954
UP000289486	0.1325	0.10342
UP000327119	0.2005	0.08201
UP000308921	0.1611	0.08015
UP000288641	0.14438	0.08599
UP000286919	0.16977	0.09926
UP000241629	0.20738	0.11793
UP000595413	0.07989	0.07828
UP000201778	0.24421	0.18657
UP000214356	0.3535	0.21053
UP000223061	0.21831	0.19235
UP000288571	0.22902	0.12824
UP000287664	0.09424	0.06809
UP000031732	0.11301	0.08038
UP000287850	0.22456	0.15373
UP000287829	0.20823	0.11959
UP000287084	0.11956	0.10392
UP001164942	0.08003	0.09386
UP001057524	0.09861	0.06226
UP001057484	0.11371	0.09468
UP000251049	0.05476	0.05275
UP000002403	0.17402	0.10123
UP000251626	0.08952	0.08872
UP000222314	0.15485	0.1207
UP000226151	0.11842	0.06318
UP000030739	0.06945	0.04588
UP000516530	0.0706	0.10603
UP000281907	0.17765	0.11244
UP000326650	0.16419	0.08905
UP000241876	0.20321	0.09075
UP000241106	0.0305	0.03434
UP000240223	0.08502	0.07856
UP000240663	0.07228	0.05388
UP000594561	0.09604	0.12123
UP000246166	0.19133	0.13796
UP000406128	0.10708	0.0809
UP000465092	0.16332	0.09203
UP000355922	0.16399	0.11549
UP000355363	0.10998	0.06216
UP000408995	0.14825	0.10647
UP001058435	0.30667	0.26562
UP000006280	0.06251	0.06457
UP000246196	0.0833	0.111
UP000677482	0.11006	0.07869
UP000203782	0.16128	0.12764
UP000241775	0.14261	0.10736
UP000224566	0.15438	0.12377
UP000010999	0.09016	0.07528
UP000019701	0.07229	0.11455
UP001058924	0.05007	0.03514
UP001059691	0.09321	0.08118
UP000006105	0.16968	0.10532
UP000204087	0.0982	0.0617
UP000223770	0.1273	0.08761
UP000225816	0.20997	0.10947
UP000225077	0.17105	0.16315
UP000203143	0.10477	0.09784
UP000221883	0.20911	0.089
UP000223044	0.10221	0.05782
UP000434467	0.18626	0.09318
UP000246264	0.11146	0.0967
UP000223891	0.08261	0.06193
UP001055515	0.1058	0.0892
UP000326781	0.0824	0.06701
UP000005230	0.15987	0.11121
UP000005879	0.06173	0.07239
UP000423183	0.14012	0.06605
UP000426939	0.11606	0.06002
UP000594403	0.11424	0.10021
UP000594602	0.22188	0.11039
UP000594545	0.07915	0.05122
UP000594449	0.23047	0.1376
UP000011298	0.13788	0.07952
UP000011297	0.17277	0.10107
UP000011294	0.17282	0.08915
UP000011295	0.27007	0.1291
UP000317615	0.22485	0.1096
UP000318213	0.29125	0.13569
UP000595587	0.1776	0.11031
UP000320575	0.18713	0.09942
UP000595997	0.23342	0.11823
UP000320132	0.17421	0.06307
UP000595872	0.22398	0.11542
UP000596203	0.18233	0.11953
UP000595458	0.18989	0.12092
UP000316529	0.11124	0.05078
UP000318068	0.14243	0.05591
UP000317351	0.1728	0.07998
UP000319146	0.26574	0.09601
UP000318782	0.15828	0.09047
UP000317687	0.17239	0.09263
UP000316116	0.20219	0.08047
UP000595580	0.22363	0.15251
UP000595338	0.21747	0.12303
UP000594509	0.15924	0.07954
UP000594450	0.2187	0.14236
UP000594573	0.11809	0.07525
UP001060063	0.20558	0.12788
UP000594475	0.24456	0.1006
UP000502541	0.13841	0.09935
UP000481813	0.069	0.07686
UP000502488	0.1146	0.07565
UP000007840	0.14614	0.15528
UP000001573	0.08365	0.03911
UP001059684	0.18613	0.10792
UP000241863	0.09398	0.08841
UP000693881	0.09005	0.06353
UP000693667	0.09287	0.05664
UP000693839	0.07113	0.06067
UP000204415	0.08604	0.06239
UP000241432	0.10102	0.06594
UP000002121	0.35233	0.25136
UP000202695	0.17541	0.10975
UP000204021	0.25021	0.13952
UP000006530	0.1954	0.1123
UP000006538	0.17894	0.09826
UP001057683	0.20241	0.10134
UP001057756	0.24554	0.11459
UP000000991	0.17551	0.13561
UP000000915	0.16622	0.15484
UP000006532	0.22877	0.12674
UP000201285	0.20742	0.13191
UP000000916	0.19514	0.11028
UP000207741	0.13371	0.10029
UP000006534	0.18762	0.09913
UP000006537	0.18142	0.12434
UP000223820	0.1761	0.17397
UP000001707	0.41611	0.28242
UP000225090	0.25513	0.15103
UP000221227	0.22722	0.14885
UP000224440	0.19896	0.14315
UP000000228	0.32378	0.20596
UP000204227	0.15925	0.12307
UP000517611	0.21578	0.07737
UP000515482	0.07388	0.07183
UP000327513	0.1287	0.08813
UP000463953	0.16313	0.10165
UP000231485	0.17971	0.09475
UP000203269	0.12558	0.0776
UP000204171	0.11188	0.07754
UP000241842	0.0534	0.04037
UP000031091	0.17074	0.10024
UP000241270	0.14921	0.11334
UP000594665	0.14668	0.08003
UP001058557	0.1213	0.17784
UP000322840	0.07079	0.06259
UP000202749	0.06954	0.04854
UP000515562	0.12341	0.139
UP000201288	0.16208	0.08625
UP000317360	0.04661	0.03481
UP000315187	0.05675	0.05234
UP000221468	0.04008	0.03141
UP000225001	0.16142	0.14563
UP000663201	0.09319	0.06218
UP000663494	0.11567	0.08871
UP000663070	0.13032	0.08145
UP000663497	0.10023	0.08893
UP000662885	0.07451	0.07243
UP000662847	0.04793	0.03838
UP000594647	0.16125	0.08894
UP000663465	0.16159	0.15314
UP000663537	0.08116	0.07778
UP000663393	0.18041	0.08576
UP000663109	0.1309	0.10834
UP000595806	0.09423	0.06636
UP000595893	0.14292	0.0914
UP000595268	0.13908	0.06971
UP000596297	0.04848	0.04193
UP000008038	0.0987	0.09536
UP000222417	0.06219	0.04715
UP000290695	0.1222	0.07074
UP000509610	0.14236	0.13479
UP001163678	0.16681	0.12871
UP001163679	0.15141	0.16008
UP001163742	0.08539	0.07673
UP001163741	0.25761	0.17468
UP001163706	0.21015	0.23583
UP000503612	0.09517	0.06322
UP000202110	0.09342	0.09918
UP000222283	0.13801	0.10215
UP000289541	0.10146	0.07014
UP000202763	0.08731	0.05502
UP000203410	0.13193	0.09477
UP000002237	0.09392	0.10039
UP000222256	0.06875	0.05172
UP000244504	0.05942	0.05243
UP000203336	0.05983	0.04145
UP000222432	0.08717	0.057
UP000224179	0.07623	0.07043
UP000223776	0.11846	0.08509
UP000002136	0.28158	0.20761
UP000203319	0.09796	0.07751
UP000204048	0.06797	0.06484
UP000013564	0.14685	0.08771
UP000222446	0.0694	0.07898
UP000015090	0.07951	0.05989
UP000223381	0.06036	0.05067
UP000426000	0.1367	0.08821
UP000225680	0.10294	0.07514
UP000002421	0.05867	0.05847
UP000246834	0.15823	0.08738
UP000503184	0.16791	0.17282
UP000246250	0.1254	0.09991
UP000247252	0.19106	0.10363
UP000000216	0.17315	0.11241
UP000203308	0.15754	0.08755
UP000403663	0.11542	0.10485
UP000002116	0.21497	0.13897
UP000595692	0.17685	0.10254
UP000240564	0.15657	0.16882
UP000663561	0.16169	0.08729
UP000680794	0.1672	0.12339
UP000009085	0.1346	0.13289
UP000000875	0.13181	0.09855
UP000515657	0.09737	0.08486
UP000279248	0.14767	0.07411
UP000515901	0.18785	0.12663
UP000001239	0.08823	0.06591
UP000501829	0.15917	0.16591
UP000002118	0.22604	0.20639
UP000001165	0.17617	0.09556
UP000269742	0.12208	0.06862
UP001056465	0.11638	0.09635
UP000289163	0.10367	0.086
UP000298692	0.13588	0.07705
UP000228847	0.1157	0.06237
UP000610026	0.16792	0.12884
UP000007334	0.16681	0.11746
UP000201775	0.17541	0.0917
UP000202999	0.11008	0.10722
UP000226262	0.13585	0.10171
UP000011110	0.10454	0.06705
UP000503152	0.13684	0.0991
UP000000375	0.08969	0.06881
UP000203732	0.07777	0.06899
UP000223970	0.1311	0.10257
UP000204527	0.10248	0.11496
UP000293575	0.11056	0.08588
UP000002089	0.17221	0.096
UP000225231	0.17336	0.17364
UP000002884	0.12918	0.11581
UP000201241	0.1081	0.10605
UP000678091	0.08663	0.08436
UP001059334	0.07322	0.0486
UP000502407	0.29492	0.18542
UP000501438	0.1409	0.10637
UP000503469	0.21679	0.14408
UP000502596	0.23667	0.14374
UP000503591	0.30092	0.11888
UP000501835	0.2266	0.09108
UP000247194	0.20525	0.10363
UP000241592	0.09755	0.09331
UP000247221	0.13695	0.09399
UP000224829	0.08117	0.07089
UP000202195	0.10457	0.08144
UP000240328	0.17791	0.15185
UP000007864	0.06463	0.05513
UP000221507	0.09427	0.05972
UP000296556	0.09245	0.06812
UP000002888	0.09302	0.07698
UP000225464	0.17576	0.12597
UP000015545	0.08695	0.08347
UP000001041	0.09659	0.10314
UP000001703	0.10328	0.06096
UP000204009	0.09291	0.07513
UP000204658	0.17455	0.15364
UP000203864	0.17496	0.10725
UP000514744	0.17067	0.1138
UP000030326	0.1437	0.09959
UP000225821	0.08614	0.05774
UP000009090	0.20787	0.20425
UP000431123	0.46394	0.26274
UP000250566	0.15529	0.0925
UP000225448	0.10471	0.0775
UP000252224	0.09042	0.07347
UP000001906	0.1086	0.08063
UP000222618	0.11696	0.08941
UP000001051	0.13129	0.07497
UP000000733	0.16225	0.11399
UP000007493	0.19991	0.09301
UP000201095	0.1155	0.1018
UP000204347	0.17096	0.06635
UP000007743	0.22252	0.14957
UP000201753	0.13962	0.11612
UP000002610	0.12624	0.04282
UP000000734	0.21965	0.09892
UP000222764	0.1434	0.09598
UP000515318	0.15954	0.10633
UP000001581	0.14136	0.06781
UP000676975	0.21948	0.10913
UP001061831	0.13602	0.09387
UP000007475	0.16391	0.10369
UP000516415	0.11227	0.06916
UP000516639	0.16229	0.13699
UP000000842	0.09461	0.05951
UP000002098	0.10278	0.06995
UP000240855	0.11754	0.06676
UP000008388	0.07299	0.06406
UP000223738	0.11178	0.07776
UP000203458	0.07194	0.13088
UP000203637	0.08504	0.05557
UP000240302	0.31048	0.15914
UP000515979	0.18525	0.09614
UP000240618	0.14041	0.08786
UP000240704	0.07888	0.06121
UP000241341	0.17164	0.08345
UP000225954	0.1277	0.11852
UP000002138	0.02083	0.03885
UP001055334	0.16695	0.13247
UP000681523	0.08327	0.07568
UP000201835	0.11515	0.10737
UP000203191	0.14255	0.0799
UP000244827	0.0632	0.04996
UP000203777	0.15716	0.10731
UP000321657	0.14603	0.11848
UP000294134	0.07942	0.06945
UP001164002	0.20606	0.19019
UP000240376	0.09505	0.09576
UP000248142	0.18733	0.1618
UP000247773	0.04455	0.02976
UP000248293	0.12667	0.08475
UP000251084	0.18044	0.15199
UP000273619	0.17688	0.11024
UP000221845	0.10982	0.15011
UP000224832	0.11649	0.10346
UP000515980	0.16853	0.09389
UP000241090	0.12932	0.13121
UP000241282	0.12319	0.06516
UP000304983	0.19416	0.13639
UP000002867	0.14603	0.11224
UP001057912	0.09615	0.06571
UP001058093	0.12084	0.07727
UP000007008	0.20772	0.16073
UP000240374	0.20514	0.12816
UP000317107	0.14064	0.11422
UP000230494	0.15404	0.09816
UP000502584	0.14092	0.0887
UP000338747	0.14874	0.11971
UP000510762	0.14028	0.16526
UP000241174	0.14762	0.17613
UP001057839	0.14778	0.11812
UP001057980	0.06358	0.05397
UP000009397	0.16451	0.14825
UP000201195	0.10677	0.0836
UP000315327	0.16971	0.12134
UP000509808	0.13398	0.14644
UP000240854	0.1307	0.12052
UP000030226	0.08921	0.05999
UP000204666	0.15042	0.11293
UP001057809	0.11132	0.1164
UP000316423	0.12203	0.09763
UP001058134	0.13865	0.1318
UP001156258	0.06472	0.04828
UP001162997	0.16795	0.14402
UP000662784	0.11505	0.08001
UP000203989	0.10523	0.07005
UP000204441	0.09497	0.05725
UP000241096	0.10138	0.06667
UP000222360	0.18638	0.09422
UP000230966	0.13474	0.18234
UP000229271	0.15493	0.14749
UP000201818	0.12688	0.10891
UP000201907	0.23167	0.09624
