chr	track	poi	end	ext_start	ext_end	value	origin
chrXII	2833	46546	46547	46473	46623	46548	kubik
chrXII	2834	47658	47659	47583	47733	47658	Macisaac
chrXII	2834	47658	47659	47583	47733	47658	pachkov
chrXII	2834	47658	47659	47583	47733	47658	jaspar
chrXII	2834	47658	47659	47583	47733	47658	badis
chrXII	2835	48798	48799	48723	48873	48798	Macisaac
chrXII	2835	48798	48799	48723	48873	48798	jaspar
chrXII	2835	48798	48799	48725	48875	48800	jaspar
chrXII	2835	48798	48799	48725	48875	48800	badis
chrXII	2836	53286	53287	53211	53361	53286	badis
chrXII	2836	53286	53287	53212	53362	53287	badis
chrXII	2837	54142	54143	54067	54217	54142	jaspar
chrXII	2837	54142	54143	54067	54217	54142	badis
chrXII	2837	54142	54143	54067	54217	54142	kubik
chrXII	2838	54582	54583	54507	54657	54582	pachkov
chrXII	2838	54582	54583	54507	54657	54582	jaspar
chrXII	2838	54582	54583	54507	54657	54582	badis
chrXII	2838	54582	54583	54509	54659	54584	jaspar
chrXII	2839	57504	57505	57429	57579	57504	pachkov
chrXII	2840	58280	58281	58205	58355	58280	badis
chrXII	2841	63872	63873	63797	63947	63872	kubik
chrXII	2842	65708	65709	65633	65783	65708	pachkov
chrXII	2842	65708	65709	65633	65783	65708	jaspar
chrXII	2842	65708	65709	65635	65785	65710	jaspar
chrXII	2842	65708	65709	65635	65785	65710	badis
chrXII	2842	65708	65709	65635	65785	65710	kubik
chrXII	2843	66982	66983	66907	67057	66982	jaspar
chrXII	2843	66982	66983	66907	67057	66982	badis
chrXII	2844	67156	67157	67081	67231	67156	badis
chrXII	2845	67776	67777	67701	67851	67776	badis
chrXII	2846	67952	67953	67877	68027	67952	badis
chrXII	2847	71646	71647	71571	71721	71646	jaspar
chrXII	2848	73103	73104	73028	73178	73103	badis
chrXII	2849	73298	73299	73223	73373	73298	Macisaac
chrXII	2849	73298	73299	73223	73373	73298	pachkov
chrXII	2849	73298	73299	73223	73373	73298	jaspar
chrXII	2849	73298	73299	73223	73373	73298	badis
chrXII	2849	73298	73299	73225	73375	73300	jaspar
chrXII	2849	73298	73299	73225	73375	73300	kubik
chrXII	2850	74044	74045	73969	74119	74044	jaspar
chrXII	2851	79184	79185	79109	79259	79184	jaspar
chrXII	2851	79184	79185	79109	79259	79184	badis
chrXII	2852	81940	81941	81865	82015	81940	pachkov
chrXII	2853	82180	82181	82105	82255	82180	Macisaac
chrXII	2853	82180	82181	82105	82255	82180	pachkov
chrXII	2853	82180	82181	82105	82255	82180	jaspar
chrXII	2853	82180	82181	82105	82255	82180	badis
chrXII	2853	82180	82181	82107	82257	82182	jaspar
chrXII	2854	89840	89841	89765	89915	89840	pachkov
chrXII	2855	89914	89915	89765	89915	89840	pachkov
chrXII	2854	89840	89841	89839	89989	89914	badis
chrXII	2855	89914	89915	89839	89989	89914	badis
chrXII	2854	89840	89841	89840	89990	89915	badis
chrXII	2855	89914	89915	89840	89990	89915	badis
chrXII	2856	91012	91013	90937	91087	91012	jaspar
chrXII	2857	98978	98979	98903	99053	98978	kubik
chrXII	2858	105362	105363	105287	105437	105362	badis
chrXII	2859	107384	107385	107309	107459	107384	Macisaac
chrXII	2859	107384	107385	107309	107459	107384	pachkov
chrXII	2859	107384	107385	107309	107459	107384	jaspar
chrXII	2859	107384	107385	107309	107459	107384	badis
chrXII	2859	107384	107385	107311	107461	107386	jaspar
chrXII	2860	108362	108363	108287	108437	108362	Macisaac
chrXII	2860	108362	108363	108287	108437	108362	jaspar
chrXII	2861	109890	109891	109815	109965	109890	pachkov
chrXII	2862	111742	111743	111667	111817	111742	pachkov
chrXII	2862	111742	111743	111667	111817	111742	jaspar
chrXII	2862	111742	111743	111667	111817	111742	badis
chrXII	2862	111742	111743	111667	111817	111742	kubik
chrXII	2863	113422	113423	113347	113497	113422	pachkov
chrXII	2864	114456	114457	114381	114531	114456	jaspar
chrXII	2865	116100	116101	116025	116175	116100	pachkov
chrXII	2866	121224	121225	121149	121299	121224	kubik
chrXII	2867	122568	122569	122493	122643	122568	jaspar
chrXII	2868	125142	125143	125067	125217	125142	Macisaac
chrXII	2868	125142	125143	125067	125217	125142	pachkov
chrXII	2868	125142	125143	125067	125217	125142	jaspar
chrXII	2868	125142	125143	125069	125219	125144	jaspar
chrXII	2868	125142	125143	125069	125219	125144	badis
chrXII	2869	125712	125713	125637	125787	125712	jaspar
chrXII	2869	125712	125713	125639	125789	125714	jaspar
chrXII	2869	125712	125713	125639	125789	125714	badis
chrXII	2870	127398	127399	127323	127473	127398	Macisaac
chrXII	2870	127398	127399	127323	127473	127398	pachkov
chrXII	2870	127398	127399	127323	127473	127398	jaspar
chrXII	2870	127398	127399	127323	127473	127398	badis
chrXII	2870	127398	127399	127323	127473	127398	kubik
chrXII	2871	129644	129645	129569	129719	129644	pachkov
chrXII	2871	129644	129645	129569	129719	129644	jaspar
chrXII	2871	129644	129645	129569	129719	129644	badis
chrXII	2872	130998	130999	130923	131073	130998	pachkov
chrXII	2872	130998	130999	130923	131073	130998	jaspar
chrXII	2872	130998	130999	130923	131073	130998	badis
chrXII	2872	130998	130999	130925	131075	131000	jaspar
chrXII	2873	136842	136843	136767	136917	136842	pachkov
chrXII	2874	140970	140971	140895	141045	140970	kubik
chrXII	2875	142682	142683	142607	142757	142682	jaspar
chrXII	2876	148656	148657	148581	148731	148656	badis
chrXII	2877	148942	148943	148867	149017	148942	pachkov
chrXII	2877	148942	148943	148867	149017	148942	jaspar
chrXII	2877	148942	148943	148867	149017	148942	badis
chrXII	2878	154088	154089	154013	154163	154088	kubik
chrXII	2879	168048	168049	167973	168123	168048	kubik
chrXII	2880	172010	172011	171935	172085	172010	jaspar
chrXII	2881	172557	172558	172482	172632	172557	badis
chrXII	2882	172998	172999	172923	173073	172998	pachkov
chrXII	2883	176152	176153	176077	176227	176152	pachkov
chrXII	2884	176928	176929	176853	177003	176928	jaspar
chrXII	2884	176928	176929	176853	177003	176928	badis
chrXII	2884	176928	176929	176855	177005	176930	jaspar
chrXII	2885	179450	179451	179375	179525	179450	Macisaac
chrXII	2885	179450	179451	179375	179525	179450	pachkov
chrXII	2885	179450	179451	179375	179525	179450	jaspar
chrXII	2885	179450	179451	179377	179527	179452	jaspar
chrXII	2885	179450	179451	179377	179527	179452	badis
chrXII	2886	183199	183200	183124	183274	183199	badis
chrXII	2887	183316	183317	183241	183391	183316	jaspar
chrXII	2888	187528	187529	187453	187603	187528	pachkov
chrXII	2888	187528	187529	187453	187603	187528	jaspar
chrXII	2888	187528	187529	187453	187603	187528	badis
chrXII	2888	187528	187529	187455	187605	187530	jaspar
chrXII	2889	191108	191109	191033	191183	191108	jaspar
chrXII	2890	192032	192033	191957	192107	192032	jaspar
chrXII	2891	193570	193571	193495	193645	193570	Macisaac
chrXII	2891	193570	193571	193495	193645	193570	pachkov
chrXII	2891	193570	193571	193495	193645	193570	jaspar
chrXII	2891	193570	193571	193495	193645	193570	kubik
chrXII	2892	194278	194279	194203	194353	194278	Macisaac
chrXII	2892	194278	194279	194203	194353	194278	pachkov
chrXII	2892	194278	194279	194203	194353	194278	jaspar
chrXII	2892	194278	194279	194203	194353	194278	badis
chrXII	2892	194278	194279	194205	194355	194280	jaspar
chrXII	2892	194278	194279	194205	194355	194280	kubik
chrXII	2893	194754	194755	194679	194829	194754	badis
chrXII	2894	196692	196693	196617	196767	196692	kubik
chrXII	2895	198192	198193	198117	198267	198192	Macisaac
chrXII	2896	198254	198255	198117	198267	198192	Macisaac
chrXII	2895	198192	198193	198117	198267	198192	pachkov
chrXII	2896	198254	198255	198117	198267	198192	pachkov
chrXII	2895	198192	198193	198117	198267	198192	jaspar
chrXII	2896	198254	198255	198117	198267	198192	jaspar
chrXII	2895	198192	198193	198119	198269	198194	jaspar
chrXII	2896	198254	198255	198119	198269	198194	jaspar
chrXII	2895	198192	198193	198119	198269	198194	badis
chrXII	2896	198254	198255	198119	198269	198194	badis
chrXII	2895	198192	198193	198179	198329	198254	Macisaac
chrXII	2896	198254	198255	198179	198329	198254	Macisaac
chrXII	2895	198192	198193	198179	198329	198254	pachkov
chrXII	2896	198254	198255	198179	198329	198254	pachkov
chrXII	2895	198192	198193	198179	198329	198254	jaspar
chrXII	2896	198254	198255	198179	198329	198254	jaspar
chrXII	2895	198192	198193	198179	198329	198254	badis
chrXII	2896	198254	198255	198179	198329	198254	badis
chrXII	2895	198192	198193	198181	198331	198256	jaspar
chrXII	2896	198254	198255	198181	198331	198256	jaspar
chrXII	2897	202852	202853	202777	202927	202852	Macisaac
chrXII	2897	202852	202853	202777	202927	202852	pachkov
chrXII	2897	202852	202853	202777	202927	202852	jaspar
chrXII	2897	202852	202853	202777	202927	202852	badis
chrXII	2898	213787	213788	213712	213862	213787	badis
chrXII	2899	222208	222209	222133	222283	222208	pachkov
chrXII	2900	224106	224107	224031	224181	224106	pachkov
chrXII	2901	226902	226903	226827	226977	226902	badis
chrXII	2902	228764	228765	228689	228839	228764	Macisaac
chrXII	2902	228764	228765	228689	228839	228764	jaspar
chrXII	2903	230178	230179	230103	230253	230178	pachkov
chrXII	2904	232168	232169	232093	232243	232168	jaspar
chrXII	2904	232168	232169	232093	232243	232168	badis
chrXII	2904	232168	232169	232093	232243	232168	kubik
chrXII	2905	232298	232299	232223	232373	232298	jaspar
chrXII	2906	237886	237887	237811	237961	237886	kubik
chrXII	2906	237886	237887	237825	237975	237900	jaspar
chrXII	2906	237886	237887	237827	237977	237902	jaspar
chrXII	2906	237886	237887	237827	237977	237902	badis
chrXII	2907	240105	240106	240030	240180	240105	badis
chrXII	2908	247094	247095	247019	247169	247094	pachkov
chrXII	2908	247094	247095	247019	247169	247094	kubik
chrXII	2909	249288	249289	249213	249363	249288	badis
chrXII	2910	253242	253243	253167	253317	253242	Macisaac
chrXII	2910	253242	253243	253167	253317	253242	pachkov
chrXII	2910	253242	253243	253167	253317	253242	jaspar
chrXII	2910	253242	253243	253167	253317	253242	badis
chrXII	2911	253388	253389	253313	253463	253388	jaspar
chrXII	2912	253424	253425	253313	253463	253388	jaspar
chrXII	2911	253388	253389	253349	253499	253424	pachkov
chrXII	2912	253424	253425	253349	253499	253424	pachkov
chrXII	2911	253388	253389	253351	253501	253426	jaspar
chrXII	2912	253424	253425	253351	253501	253426	jaspar
chrXII	2911	253388	253389	253351	253501	253426	badis
chrXII	2912	253424	253425	253351	253501	253426	badis
chrXII	2913	255907	255908	255832	255982	255907	badis
chrXII	2914	260820	260821	260745	260895	260820	Macisaac
chrXII	2914	260820	260821	260745	260895	260820	pachkov
chrXII	2914	260820	260821	260745	260895	260820	jaspar
chrXII	2914	260820	260821	260745	260895	260820	badis
chrXII	2914	260820	260821	260745	260895	260820	kubik
chrXII	2915	261328	261329	261253	261403	261328	jaspar
chrXII	2916	263916	263917	263841	263991	263916	jaspar
chrXII	2917	272849	272850	272774	272924	272849	badis
chrXII	2918	274020	274021	273945	274095	274020	kubik
chrXII	2919	275176	275177	275101	275251	275176	badis
chrXII	2920	276387	276388	276312	276462	276387	badis
chrXII	2921	278442	278443	278367	278517	278442	badis
chrXII	2922	278752	278753	278677	278827	278752	pachkov
chrXII	2923	278811	278812	278677	278827	278752	pachkov
chrXII	2922	278752	278753	278677	278827	278752	jaspar
chrXII	2923	278811	278812	278677	278827	278752	jaspar
chrXII	2922	278752	278753	278677	278827	278752	badis
chrXII	2923	278811	278812	278677	278827	278752	badis
chrXII	2922	278752	278753	278677	278827	278752	kubik
chrXII	2923	278811	278812	278677	278827	278752	kubik
chrXII	2922	278752	278753	278736	278886	278811	badis
chrXII	2923	278811	278812	278736	278886	278811	badis
chrXII	2924	279876	279877	279801	279951	279876	jaspar
chrXII	2924	279876	279877	279801	279951	279876	badis
chrXII	2925	282806	282807	282731	282881	282806	badis
chrXII	2925	282806	282807	282732	282882	282807	badis
chrXII	2926	286072	286073	285997	286147	286072	pachkov
chrXII	2927	290970	290971	290895	291045	290970	jaspar
chrXII	2928	291944	291945	291869	292019	291944	jaspar
chrXII	2929	292284	292285	292209	292359	292284	badis
chrXII	2930	293702	293703	293627	293777	293702	kubik
chrXII	2931	294897	294898	294822	294972	294897	badis
chrXII	2932	295906	295907	295831	295981	295906	pachkov
chrXII	2932	295906	295907	295831	295981	295906	jaspar
chrXII	2933	297954	297955	297879	298029	297954	Macisaac
chrXII	2933	297954	297955	297879	298029	297954	pachkov
chrXII	2934	302088	302089	302013	302163	302088	jaspar
chrXII	2934	302088	302089	302013	302163	302088	badis
chrXII	2934	302088	302089	302015	302165	302090	jaspar
chrXII	2934	302088	302089	302015	302165	302090	kubik
chrXII	2935	303660	303661	303585	303735	303660	badis
chrXII	2936	304846	304847	304771	304921	304846	Macisaac
chrXII	2937	305538	305539	305463	305613	305538	pachkov
chrXII	2937	305538	305539	305465	305615	305540	jaspar
chrXII	2938	307678	307679	307603	307753	307678	pachkov
chrXII	2938	307678	307679	307603	307753	307678	jaspar
chrXII	2938	307678	307679	307603	307753	307678	badis
chrXII	2939	308509	308510	308434	308584	308509	badis
chrXII	2940	308896	308897	308821	308971	308896	jaspar
chrXII	2941	309546	309547	309471	309621	309546	jaspar
chrXII	2942	310175	310176	310100	310250	310175	badis
chrXII	2943	311814	311815	311739	311889	311814	badis
chrXII	2943	311814	311815	311740	311890	311815	badis
chrXII	2944	312446	312447	312371	312521	312446	jaspar
chrXII	2944	312446	312447	312371	312521	312446	badis
chrXII	2945	319632	319633	319557	319707	319632	pachkov
chrXII	2945	319632	319633	319557	319707	319632	jaspar
chrXII	2945	319632	319633	319557	319707	319632	badis
chrXII	2946	321432	321433	321357	321507	321432	pachkov
chrXII	2946	321432	321433	321359	321509	321434	jaspar
chrXII	2947	324982	324983	324907	325057	324982	jaspar
chrXII	2947	324982	324983	324907	325057	324982	badis
chrXII	2948	328086	328087	328011	328161	328086	pachkov
chrXII	2948	328086	328087	328011	328161	328086	jaspar
chrXII	2948	328086	328087	328011	328161	328086	badis
chrXII	2949	329910	329911	329835	329985	329910	Macisaac
chrXII	2949	329910	329911	329835	329985	329910	pachkov
chrXII	2949	329910	329911	329835	329985	329910	jaspar
chrXII	2949	329910	329911	329835	329985	329910	badis
chrXII	2950	332258	332259	332183	332333	332258	Macisaac
chrXII	2951	332282	332283	332183	332333	332258	Macisaac
chrXII	2950	332258	332259	332183	332333	332258	jaspar
chrXII	2951	332282	332283	332183	332333	332258	jaspar
chrXII	2950	332258	332259	332183	332333	332258	badis
chrXII	2951	332282	332283	332183	332333	332258	badis
chrXII	2950	332258	332259	332183	332333	332258	kubik
chrXII	2951	332282	332283	332183	332333	332258	kubik
chrXII	2950	332258	332259	332207	332357	332282	Macisaac
chrXII	2951	332282	332283	332207	332357	332282	Macisaac
chrXII	2950	332258	332259	332207	332357	332282	pachkov
chrXII	2951	332282	332283	332207	332357	332282	pachkov
chrXII	2950	332258	332259	332207	332357	332282	jaspar
chrXII	2951	332282	332283	332207	332357	332282	jaspar
chrXII	2950	332258	332259	332207	332357	332282	badis
chrXII	2951	332282	332283	332207	332357	332282	badis
chrXII	2952	344491	344492	344416	344566	344491	badis
chrXII	2953	351504	351505	351429	351579	351504	pachkov
chrXII	2954	354970	354971	354895	355045	354970	jaspar
chrXII	2955	355097	355098	355022	355172	355097	badis
chrXII	2956	355200	355201	355125	355275	355200	pachkov
chrXII	2957	357496	357497	357421	357571	357496	jaspar
chrXII	2958	363990	363991	363915	364065	363990	Macisaac
chrXII	2958	363990	363991	363915	364065	363990	pachkov
chrXII	2958	363990	363991	363915	364065	363990	jaspar
chrXII	2958	363990	363991	363915	364065	363990	badis
chrXII	2958	363990	363991	363915	364065	363990	kubik
chrXII	2959	365604	365605	365529	365679	365604	jaspar
chrXII	2959	365604	365605	365529	365679	365604	badis
chrXII	2960	369234	369235	369159	369309	369234	Macisaac
chrXII	2961	374044	374045	373969	374119	374044	Macisaac
chrXII	2961	374044	374045	373969	374119	374044	pachkov
chrXII	2961	374044	374045	373969	374119	374044	jaspar
chrXII	2962	375036	375037	374961	375111	375036	jaspar
chrXII	2963	377446	377447	377371	377521	377446	kubik
chrXII	2964	378966	378967	378891	379041	378966	pachkov
chrXII	2964	378966	378967	378891	379041	378966	jaspar
chrXII	2964	378966	378967	378891	379041	378966	badis
chrXII	2965	380690	380691	380615	380765	380690	pachkov
chrXII	2966	380740	380741	380615	380765	380690	pachkov
chrXII	2965	380690	380691	380615	380765	380690	jaspar
chrXII	2966	380740	380741	380615	380765	380690	jaspar
chrXII	2965	380690	380691	380615	380765	380690	badis
chrXII	2966	380740	380741	380615	380765	380690	badis
chrXII	2965	380690	380691	380617	380767	380692	jaspar
chrXII	2966	380740	380741	380617	380767	380692	jaspar
chrXII	2965	380690	380691	380665	380815	380740	kubik
chrXII	2966	380740	380741	380665	380815	380740	kubik
chrXII	2967	380845	380846	380770	380920	380845	badis
chrXII	2968	384650	384651	384575	384725	384650	Macisaac
chrXII	2968	384650	384651	384575	384725	384650	pachkov
chrXII	2968	384650	384651	384575	384725	384650	jaspar
chrXII	2968	384650	384651	384575	384725	384650	badis
chrXII	2968	384650	384651	384577	384727	384652	jaspar
chrXII	2968	384650	384651	384577	384727	384652	kubik
chrXII	2969	386202	386203	386127	386277	386202	jaspar
chrXII	2970	386828	386829	386753	386903	386828	pachkov
chrXII	2970	386828	386829	386755	386905	386830	jaspar
chrXII	2971	387184	387185	387109	387259	387184	jaspar
chrXII	2972	390736	390737	390661	390811	390736	pachkov
chrXII	2972	390736	390737	390661	390811	390736	jaspar
chrXII	2972	390736	390737	390661	390811	390736	badis
chrXII	2973	397080	397081	397005	397155	397080	jaspar
chrXII	2974	399522	399523	399447	399597	399522	kubik
chrXII	2975	400684	400685	400609	400759	400684	pachkov
chrXII	2976	402998	402999	402923	403073	402998	badis
chrXII	2977	404382	404383	404307	404457	404382	pachkov
chrXII	2977	404382	404383	404307	404457	404382	jaspar
chrXII	2977	404382	404383	404307	404457	404382	badis
chrXII	2977	404382	404383	404309	404459	404384	jaspar
chrXII	2977	404382	404383	404309	404459	404384	kubik
chrXII	2978	407206	407207	407131	407281	407206	Macisaac
chrXII	2978	407206	407207	407131	407281	407206	pachkov
chrXII	2978	407206	407207	407131	407281	407206	jaspar
chrXII	2978	407206	407207	407133	407283	407208	jaspar
chrXII	2978	407206	407207	407133	407283	407208	badis
chrXII	2979	409562	409563	409487	409637	409562	jaspar
chrXII	2980	414128	414129	414053	414203	414128	badis
chrXII	2981	414606	414607	414531	414681	414606	jaspar
chrXII	2982	417766	417767	417691	417841	417766	badis
chrXII	2983	417878	417879	417803	417953	417878	jaspar
chrXII	2983	417878	417879	417803	417953	417878	badis
chrXII	2983	417878	417879	417805	417955	417880	jaspar
chrXII	2984	422490	422491	422415	422565	422490	badis
chrXII	2984	422490	422491	422416	422566	422491	badis
chrXII	2985	423328	423329	423253	423403	423328	jaspar
chrXII	2986	424308	424309	424233	424383	424308	Macisaac
chrXII	2986	424308	424309	424233	424383	424308	pachkov
chrXII	2986	424308	424309	424233	424383	424308	jaspar
chrXII	2986	424308	424309	424233	424383	424308	badis
chrXII	2987	424402	424403	424327	424477	424402	Macisaac
chrXII	2987	424402	424403	424327	424477	424402	pachkov
chrXII	2987	424402	424403	424327	424477	424402	jaspar
chrXII	2987	424402	424403	424327	424477	424402	badis
chrXII	2988	438868	438869	438793	438943	438868	pachkov
chrXII	2988	438868	438869	438793	438943	438868	jaspar
chrXII	2988	438868	438869	438793	438943	438868	badis
chrXII	2989	440108	440109	440033	440183	440108	jaspar
chrXII	2989	440108	440109	440033	440183	440108	badis
chrXII	2990	440751	440752	440676	440826	440751	badis
chrXII	2991	445916	445917	445841	445991	445916	jaspar
chrXII	2992	447632	447633	447557	447707	447632	pachkov
chrXII	2993	447726	447727	447651	447801	447726	Macisaac
chrXII	2993	447726	447727	447651	447801	447726	pachkov
chrXII	2994	452336	452337	452261	452411	452336	Macisaac
chrXII	2994	452336	452337	452261	452411	452336	jaspar
chrXII	2995	454536	454537	454461	454611	454536	pachkov
chrXII	2996	455388	455389	455313	455463	455388	jaspar
chrXII	2997	457571	457572	457496	457646	457571	badis
chrXII	2998	461472	461473	461397	461547	461472	Macisaac
chrXII	2998	461472	461473	461397	461547	461472	jaspar
chrXII	2998	461472	461473	461399	461549	461474	jaspar
chrXII	2999	463674	463675	463599	463749	463674	pachkov
chrXII	3000	464524	464525	464449	464599	464524	jaspar
chrXII	3001	466708	466709	466633	466783	466708	badis
chrXII	3002	469858	469859	469783	469933	469858	Macisaac
chrXII	3002	469858	469859	469783	469933	469858	pachkov
chrXII	3002	469858	469859	469783	469933	469858	jaspar
chrXII	3002	469858	469859	469785	469935	469860	jaspar
chrXII	3002	469858	469859	469785	469935	469860	badis
chrXII	3003	473510	473511	473435	473585	473510	Macisaac
chrXII	3003	473510	473511	473435	473585	473510	pachkov
chrXII	3003	473510	473511	473435	473585	473510	jaspar
chrXII	3003	473510	473511	473437	473587	473512	jaspar
chrXII	3003	473510	473511	473437	473587	473512	badis
chrXII	3004	483090	483091	483015	483165	483090	Macisaac
chrXII	3004	483090	483091	483015	483165	483090	pachkov
chrXII	3004	483090	483091	483015	483165	483090	jaspar
chrXII	3004	483090	483091	483017	483167	483092	jaspar
chrXII	3004	483090	483091	483017	483167	483092	badis
chrXII	3005	486742	486743	486667	486817	486742	Macisaac
chrXII	3005	486742	486743	486667	486817	486742	pachkov
chrXII	3005	486742	486743	486667	486817	486742	jaspar
chrXII	3005	486742	486743	486669	486819	486744	jaspar
chrXII	3005	486742	486743	486669	486819	486744	badis
chrXII	3006	490304	490305	490229	490379	490304	Macisaac
chrXII	3006	490304	490305	490229	490379	490304	jaspar
chrXII	3007	491988	491989	491913	492063	491988	jaspar
chrXII	3008	493382	493383	493307	493457	493382	Macisaac
chrXII	3008	493382	493383	493307	493457	493382	pachkov
chrXII	3008	493382	493383	493307	493457	493382	jaspar
chrXII	3008	493382	493383	493307	493457	493382	badis
chrXII	3008	493382	493383	493309	493459	493384	jaspar
chrXII	3008	493382	493383	493309	493459	493384	kubik
chrXII	3009	494986	494987	494911	495061	494986	badis
chrXII	3010	497710	497711	497635	497785	497710	jaspar
chrXII	3011	500164	500165	500089	500239	500164	pachkov
chrXII	3012	500366	500367	500291	500441	500366	jaspar
chrXII	3013	500888	500889	500813	500963	500888	jaspar
chrXII	3014	502081	502082	502006	502156	502081	badis
chrXII	3015	502536	502537	502461	502611	502536	pachkov
chrXII	3016	504180	504181	504105	504255	504180	Macisaac
chrXII	3016	504180	504181	504105	504255	504180	pachkov
chrXII	3016	504180	504181	504105	504255	504180	jaspar
chrXII	3016	504180	504181	504105	504255	504180	badis
chrXII	3016	504180	504181	504107	504257	504182	jaspar
chrXII	3017	505910	505911	505835	505985	505910	jaspar
chrXII	3017	505910	505911	505837	505987	505912	jaspar
chrXII	3017	505910	505911	505837	505987	505912	badis
chrXII	3017	505910	505911	505837	505987	505912	kubik
chrXII	3018	506830	506831	506755	506905	506830	jaspar
chrXII	3019	514462	514463	514387	514537	514462	badis
chrXII	3020	514950	514951	514875	515025	514950	Macisaac
chrXII	3020	514950	514951	514875	515025	514950	pachkov
chrXII	3020	514950	514951	514875	515025	514950	jaspar
chrXII	3020	514950	514951	514875	515025	514950	badis
chrXII	3021	516612	516613	516537	516687	516612	jaspar
chrXII	3022	519138	519139	519063	519213	519138	pachkov
chrXII	3022	519138	519139	519063	519213	519138	jaspar
chrXII	3023	519746	519747	519671	519821	519746	badis
chrXII	3024	523474	523475	523399	523549	523474	jaspar
chrXII	3024	523474	523475	523399	523549	523474	badis
chrXII	3024	523474	523475	523399	523549	523474	kubik
chrXII	3025	528984	528985	528909	529059	528984	pachkov
chrXII	3025	528984	528985	528909	529059	528984	jaspar
chrXII	3025	528984	528985	528985	529135	529060	jaspar
chrXII	3026	529060	529061	528985	529135	529060	jaspar
chrXII	3027	529778	529779	529703	529853	529778	jaspar
chrXII	3028	532578	532579	532503	532653	532578	Macisaac
chrXII	3028	532578	532579	532503	532653	532578	pachkov
chrXII	3028	532578	532579	532503	532653	532578	jaspar
chrXII	3028	532578	532579	532503	532653	532578	badis
chrXII	3028	532578	532579	532505	532655	532580	jaspar
chrXII	3029	537112	537113	537037	537187	537112	kubik
chrXII	3030	539788	539789	539713	539863	539788	Macisaac
chrXII	3030	539788	539789	539713	539863	539788	pachkov
chrXII	3030	539788	539789	539713	539863	539788	jaspar
chrXII	3030	539788	539789	539713	539863	539788	badis
chrXII	3030	539788	539789	539713	539863	539788	kubik
chrXII	3031	539974	539975	539899	540049	539974	pachkov
chrXII	3032	541162	541163	541087	541237	541162	pachkov
chrXII	3033	543420	543421	543345	543495	543420	pachkov
chrXII	3033	543420	543421	543345	543495	543420	jaspar
chrXII	3033	543420	543421	543345	543495	543420	badis
chrXII	3033	543420	543421	543347	543497	543422	kubik
chrXII	3034	543782	543783	543707	543857	543782	kubik
chrXII	3035	544458	544459	544383	544533	544458	pachkov
chrXII	3035	544458	544459	544383	544533	544458	jaspar
chrXII	3036	544566	544567	544491	544641	544566	jaspar
chrXII	3037	545914	545915	545839	545989	545914	pachkov
chrXII	3037	545914	545915	545839	545989	545914	jaspar
chrXII	3037	545914	545915	545841	545991	545916	jaspar
chrXII	3037	545914	545915	545841	545991	545916	badis
chrXII	3038	547257	547258	547182	547332	547257	badis
chrXII	3039	548774	548775	548699	548849	548774	jaspar
chrXII	3040	548938	548939	548863	549013	548938	pachkov
chrXII	3041	551868	551869	551793	551943	551868	pachkov
chrXII	3041	551868	551869	551793	551943	551868	jaspar
chrXII	3042	552146	552147	552071	552221	552146	pachkov
chrXII	3042	552146	552147	552071	552221	552146	jaspar
chrXII	3042	552146	552147	552071	552221	552146	badis
chrXII	3042	552146	552147	552071	552221	552146	kubik
chrXII	3043	552808	552809	552733	552883	552808	pachkov
chrXII	3043	552808	552809	552733	552883	552808	jaspar
chrXII	3043	552808	552809	552733	552883	552808	badis
chrXII	3044	561564	561565	561489	561639	561564	badis
chrXII	3045	566052	566053	565977	566127	566052	pachkov
chrXII	3045	566052	566053	565977	566127	566052	jaspar
chrXII	3046	566450	566451	566375	566525	566450	kubik
chrXII	3047	574995	574996	574920	575070	574995	badis
chrXII	3048	577126	577127	577051	577201	577126	Macisaac
chrXII	3048	577126	577127	577051	577201	577126	jaspar
chrXII	3049	579172	579173	579097	579247	579172	kubik
chrXII	3050	581894	581895	581819	581969	581894	Macisaac
chrXII	3050	581894	581895	581819	581969	581894	pachkov
chrXII	3050	581894	581895	581819	581969	581894	jaspar
chrXII	3050	581894	581895	581819	581969	581894	badis
chrXII	3050	581894	581895	581819	581969	581894	kubik
chrXII	3051	586002	586003	585927	586077	586002	pachkov
chrXII	3051	586002	586003	585927	586077	586002	jaspar
chrXII	3051	586002	586003	585927	586077	586002	badis
chrXII	3052	587846	587847	587771	587921	587846	jaspar
chrXII	3053	600376	600377	600301	600451	600376	jaspar
chrXII	3054	601206	601207	601131	601281	601206	pachkov
chrXII	3054	601206	601207	601133	601283	601208	jaspar
chrXII	3054	601206	601207	601133	601283	601208	badis
chrXII	3055	602864	602865	602789	602939	602864	pachkov
chrXII	3055	602864	602865	602791	602941	602866	jaspar
chrXII	3056	605080	605081	605005	605155	605080	kubik
chrXII	3057	605124	605125	605005	605155	605080	kubik
chrXII	3056	605080	605081	605049	605199	605124	Macisaac
chrXII	3057	605124	605125	605049	605199	605124	Macisaac
chrXII	3056	605080	605081	605049	605199	605124	pachkov
chrXII	3057	605124	605125	605049	605199	605124	pachkov
chrXII	3056	605080	605081	605049	605199	605124	jaspar
chrXII	3057	605124	605125	605049	605199	605124	jaspar
chrXII	3056	605080	605081	605051	605201	605126	jaspar
chrXII	3057	605124	605125	605051	605201	605126	jaspar
