chr	track	poi	end	ext_start	ext_end	value	origin
chrVII	7316	770413	770414	770411	770561	770486	in vivo
chrVII	7317	770486	770487	770411	770561	770486	in vivo
chrVII	7318	772100	772101	772025	772175	772100	in vivo
chrVII	7319	772142	772143	772025	772175	772100	in vivo
chrVII	7318	772100	772101	772067	772217	772142	in vivo
chrVII	7319	772142	772143	772067	772217	772142	in vivo
chrVII	7320	772220	772221	772145	772295	772220	in vivo
chrVII	7321	772989	772990	772914	773064	772989	pwm
chrVII	7322	773610	773611	773535	773685	773610	pwm
chrVII	7323	774124	774125	774049	774199	774124	in vivo
chrVII	7324	774292	774293	774217	774367	774292	in vivo
chrVII	7325	774382	774383	774307	774457	774382	in vivo
chrVII	7326	774446	774447	774307	774457	774382	in vivo
chrVII	7325	774382	774383	774371	774521	774446	in vivo
chrVII	7326	774446	774447	774371	774521	774446	in vivo
chrVII	7327	774504	774505	774371	774521	774446	in vivo
chrVII	7326	774446	774447	774429	774579	774504	in vivo
chrVII	7327	774504	774505	774429	774579	774504	in vivo
chrVII	7328	774620	774621	774545	774695	774620	in vivo
chrVII	7329	774780	774781	774705	774855	774780	in vivo
chrVII	7330	779258	779259	779183	779333	779258	in vivo
chrVII	7331	779392	779393	779317	779467	779392	in vivo
chrVII	7332	779553	779554	779478	779628	779553	in vivo
chrVII	7333	779642	779643	779567	779717	779642	in vivo
chrVII	7334	779987	779988	779912	780062	779987	in vivo
chrVII	7335	780032	780033	779912	780062	779987	in vivo
chrVII	7334	779987	779988	779957	780107	780032	in vivo
chrVII	7335	780032	780033	779957	780107	780032	in vivo
chrVII	7334	779987	779988	779967	780117	780042	in vivo
chrVII	7335	780032	780033	779967	780117	780042	in vivo
chrVII	7334	779987	779988	779967	780117	780042	pwm
chrVII	7335	780032	780033	779967	780117	780042	pwm
chrVII	7334	779987	779988	779969	780119	780044	pwm
chrVII	7335	780032	780033	779969	780119	780044	pwm
chrVII	7334	779987	779988	779985	780135	780060	in vivo
chrVII	7335	780032	780033	779985	780135	780060	in vivo
chrVII	7336	780140	780141	780065	780215	780140	in vivo
chrVII	7337	781024	781025	780949	781099	781024	in vivo
chrVII	7338	781384	781385	781309	781459	781384	in vivo
chrVII	7339	781572	781573	781497	781647	781572	in vivo
chrVII	7340	784524	784525	784449	784599	784524	pwm
chrVII	7340	784524	784525	784451	784601	784526	pwm
chrVII	7341	785390	785391	785315	785465	785390	in vivo
chrVII	7342	785552	785553	785477	785627	785552	in vivo
chrVII	7343	785668	785669	785593	785743	785668	in vivo
chrVII	7344	785705	785706	785593	785743	785668	in vivo
chrVII	7343	785668	785669	785630	785780	785705	in vivo
chrVII	7344	785705	785706	785630	785780	785705	in vivo
chrVII	7345	785774	785775	785630	785780	785705	in vivo
chrVII	7344	785705	785706	785699	785849	785774	in vivo
chrVII	7345	785774	785775	785699	785849	785774	in vivo
chrVII	7346	785794	785795	785699	785849	785774	in vivo
chrVII	7345	785774	785775	785719	785869	785794	in vivo
chrVII	7346	785794	785795	785719	785869	785794	in vivo
chrVII	7347	785852	785853	785719	785869	785794	in vivo
chrVII	7345	785774	785775	785719	785869	785794	pwm
chrVII	7346	785794	785795	785719	785869	785794	pwm
chrVII	7347	785852	785853	785719	785869	785794	pwm
chrVII	7345	785774	785775	785721	785871	785796	pwm
chrVII	7346	785794	785795	785721	785871	785796	pwm
chrVII	7347	785852	785853	785721	785871	785796	pwm
chrVII	7345	785774	785775	785729	785879	785804	in vivo
chrVII	7346	785794	785795	785729	785879	785804	in vivo
chrVII	7347	785852	785853	785729	785879	785804	in vivo
chrVII	7345	785774	785775	785735	785885	785810	in vivo
chrVII	7346	785794	785795	785735	785885	785810	in vivo
chrVII	7347	785852	785853	785735	785885	785810	in vivo
chrVII	7346	785794	785795	785777	785927	785852	in vivo
chrVII	7347	785852	785853	785777	785927	785852	in vivo
chrVII	7348	786932	786933	786857	787007	786932	pwm
chrVII	7349	787032	787033	786957	787107	787032	in vivo
chrVII	7350	788248	788249	788173	788323	788248	in vivo
chrVII	7351	788414	788415	788339	788489	788414	in vivo
chrVII	7351	788414	788415	788347	788497	788422	in vivo
chrVII	7352	788566	788567	788491	788641	788566	in vivo
chrVII	7353	788776	788777	788701	788851	788776	in vivo
chrVII	7354	791590	791591	791515	791665	791590	pwm
chrVII	7355	791820	791821	791745	791895	791820	pwm
chrVII	7356	793110	793111	793035	793185	793110	in vivo
chrVII	7357	798110	798111	798035	798185	798110	in vivo
chrVII	7358	800216	800217	800141	800291	800216	in vivo
chrVII	7359	801896	801897	801821	801971	801896	pwm
chrVII	7360	801956	801957	801821	801971	801896	pwm
chrVII	7359	801896	801897	801881	802031	801956	in vivo
chrVII	7360	801956	801957	801881	802031	801956	in vivo
chrVII	7361	802069	802070	801994	802144	802069	in vivo
chrVII	7361	802069	802070	801995	802145	802070	in vivo
chrVII	7362	802502	802503	802427	802577	802502	pwm
chrVII	7363	806128	806129	806053	806203	806128	in vivo
chrVII	7364	806188	806189	806053	806203	806128	in vivo
chrVII	7363	806128	806129	806113	806263	806188	in vivo
chrVII	7364	806188	806189	806113	806263	806188	in vivo
chrVII	7363	806128	806129	806125	806275	806200	pwm
chrVII	7364	806188	806189	806125	806275	806200	pwm
chrVII	7365	806683	806684	806608	806758	806683	pwm
chrVII	7366	807922	807923	807847	807997	807922	in vivo
chrVII	7367	807980	807981	807847	807997	807922	in vivo
chrVII	7366	807922	807923	807905	808055	807980	in vivo
chrVII	7367	807980	807981	807905	808055	807980	in vivo
chrVII	7368	809640	809641	809565	809715	809640	in vivo
chrVII	7369	809709	809710	809565	809715	809640	in vivo
chrVII	7368	809640	809641	809634	809784	809709	in vivo
chrVII	7369	809709	809710	809634	809784	809709	in vivo
chrVII	7370	809750	809751	809634	809784	809709	in vivo
chrVII	7369	809709	809710	809675	809825	809750	in vivo
chrVII	7370	809750	809751	809675	809825	809750	in vivo
chrVII	7371	809918	809919	809843	809993	809918	in vivo
chrVII	7372	809968	809969	809843	809993	809918	in vivo
chrVII	7371	809918	809919	809893	810043	809968	in vivo
chrVII	7372	809968	809969	809893	810043	809968	in vivo
chrVII	7373	810002	810003	809893	810043	809968	in vivo
chrVII	7374	810042	810043	809893	810043	809968	in vivo
chrVII	7372	809968	809969	809927	810077	810002	in vivo
chrVII	7373	810002	810003	809927	810077	810002	in vivo
chrVII	7374	810042	810043	809927	810077	810002	in vivo
chrVII	7372	809968	809969	809967	810117	810042	in vivo
chrVII	7373	810002	810003	809967	810117	810042	in vivo
chrVII	7374	810042	810043	809967	810117	810042	in vivo
chrVII	7374	810042	810043	810043	810193	810118	pwm
chrVII	7375	810118	810119	810043	810193	810118	pwm
chrVII	7375	810118	810119	810045	810195	810120	in vivo
chrVII	7376	810306	810307	810231	810381	810306	in vivo
chrVII	7377	811054	811055	810979	811129	811054	in vivo
chrVII	7377	811054	811055	810981	811131	811056	pwm
chrVII	7378	811241	811242	811166	811316	811241	in vivo
chrVII	7379	811616	811617	811541	811691	811616	pwm
chrVII	7380	812048	812049	811973	812123	812048	in vivo
chrVII	7380	812048	812049	811987	812137	812062	pwm
chrVII	7380	812048	812049	811989	812139	812064	pwm
chrVII	7381	812272	812273	812197	812347	812272	in vivo
chrVII	7382	812850	812851	812775	812925	812850	pwm
chrVII	7383	814022	814023	813947	814097	814022	pwm
chrVII	7384	815760	815761	815685	815835	815760	pwm
chrVII	7385	817244	817245	817169	817319	817244	pwm
chrVII	7386	823425	823426	823350	823500	823425	in vivo
chrVII	7386	823425	823426	823361	823511	823436	pwm
chrVII	7387	823508	823509	823361	823511	823436	pwm
chrVII	7386	823425	823426	823363	823513	823438	pwm
chrVII	7387	823508	823509	823363	823513	823438	pwm
chrVII	7387	823508	823509	823433	823583	823508	in vivo
chrVII	7387	823508	823509	823443	823593	823518	in vivo
chrVII	7388	823644	823645	823569	823719	823644	in vivo
chrVII	7389	823728	823729	823653	823803	823728	pwm
chrVII	7389	823728	823729	823669	823819	823744	in vivo
chrVII	7390	823897	823898	823822	823972	823897	in vivo
chrVII	7391	825535	825536	825460	825610	825535	pwm
chrVII	7392	826409	826410	826334	826484	826409	pwm
chrVII	7392	826409	826410	826335	826485	826410	pwm
chrVII	7393	827392	827393	827317	827467	827392	in vivo
chrVII	7394	828494	828495	828419	828569	828494	in vivo
chrVII	7395	828704	828705	828629	828779	828704	in vivo
chrVII	7396	828850	828851	828775	828925	828850	in vivo
chrVII	7397	828956	828957	828881	829031	828956	in vivo
chrVII	7398	828990	828991	828881	829031	828956	in vivo
chrVII	7397	828956	828957	828915	829065	828990	in vivo
chrVII	7398	828990	828991	828915	829065	828990	in vivo
chrVII	7399	829050	829051	828915	829065	828990	in vivo
chrVII	7398	828990	828991	828975	829125	829050	in vivo
chrVII	7399	829050	829051	828975	829125	829050	in vivo
chrVII	7400	829216	829217	829141	829291	829216	in vivo
chrVII	7401	829372	829373	829297	829447	829372	in vivo
chrVII	7402	832090	832091	832015	832165	832090	in vivo
chrVII	7403	832223	832224	832148	832298	832223	in vivo
chrVII	7404	832276	832277	832148	832298	832223	in vivo
chrVII	7403	832223	832224	832201	832351	832276	pwm
chrVII	7404	832276	832277	832201	832351	832276	pwm
chrVII	7403	832223	832224	832203	832353	832278	pwm
chrVII	7404	832276	832277	832203	832353	832278	pwm
chrVII	7403	832223	832224	832213	832363	832288	in vivo
chrVII	7404	832276	832277	832213	832363	832288	in vivo
chrVII	7403	832223	832224	832219	832369	832294	in vivo
chrVII	7404	832276	832277	832219	832369	832294	in vivo
chrVII	7405	834542	834543	834467	834617	834542	in vivo
chrVII	7406	834664	834665	834589	834739	834664	in vivo
chrVII	7407	836826	836827	836751	836901	836826	in vivo
chrVII	7408	836874	836875	836751	836901	836826	in vivo
chrVII	7407	836826	836827	836799	836949	836874	in vivo
chrVII	7408	836874	836875	836799	836949	836874	in vivo
chrVII	7407	836826	836827	836813	836963	836888	in vivo
chrVII	7408	836874	836875	836813	836963	836888	in vivo
chrVII	7409	836966	836967	836891	837041	836966	in vivo
chrVII	7410	837036	837037	836891	837041	836966	in vivo
chrVII	7409	836966	836967	836909	837059	836984	in vivo
chrVII	7410	837036	837037	836909	837059	836984	in vivo
chrVII	7409	836966	836967	836961	837111	837036	in vivo
chrVII	7410	837036	837037	836961	837111	837036	in vivo
chrVII	7411	840086	840087	840011	840161	840086	pwm
chrVII	7411	840086	840087	840013	840163	840088	pwm
chrVII	7411	840086	840087	840019	840169	840094	in vivo
chrVII	7411	840086	840087	840029	840179	840104	pwm
chrVII	7412	840278	840279	840203	840353	840278	in vivo
chrVII	7413	840322	840323	840203	840353	840278	in vivo
chrVII	7412	840278	840279	840247	840397	840322	in vivo
chrVII	7413	840322	840323	840247	840397	840322	in vivo
chrVII	7414	840518	840519	840443	840593	840518	pwm
chrVII	7414	840518	840519	840448	840598	840523	in vivo
chrVII	7414	840518	840519	840467	840617	840542	in vivo
chrVII	7415	840752	840753	840677	840827	840752	in vivo
chrVII	7416	843706	843707	843631	843781	843706	pwm
chrVII	7417	844090	844091	844015	844165	844090	in vivo
chrVII	7418	845244	845245	845169	845319	845244	in vivo
chrVII	7419	845326	845327	845251	845401	845326	pwm
chrVII	7420	845424	845425	845349	845499	845424	in vivo
chrVII	7421	845582	845583	845507	845657	845582	in vivo
chrVII	7422	845662	845663	845587	845737	845662	in vivo
chrVII	7422	845662	845663	845663	845813	845738	in vivo
chrVII	7423	845738	845739	845663	845813	845738	in vivo
chrVII	7424	846386	846387	846311	846461	846386	in vivo
chrVII	7425	846434	846435	846311	846461	846386	in vivo
chrVII	7424	846386	846387	846359	846509	846434	in vivo
chrVII	7425	846434	846435	846359	846509	846434	in vivo
chrVII	7426	848104	848105	848029	848179	848104	in vivo
chrVII	7427	848230	848231	848155	848305	848230	in vivo
chrVII	7428	848280	848281	848155	848305	848230	in vivo
chrVII	7427	848230	848231	848205	848355	848280	in vivo
chrVII	7428	848280	848281	848205	848355	848280	in vivo
chrVII	7427	848230	848231	848205	848355	848280	pwm
chrVII	7428	848280	848281	848205	848355	848280	pwm
chrVII	7427	848230	848231	848217	848367	848292	in vivo
chrVII	7428	848280	848281	848217	848367	848292	in vivo
chrVII	7429	848422	848423	848347	848497	848422	in vivo
chrVII	7430	848500	848501	848425	848575	848500	in vivo
chrVII	7431	848685	848686	848610	848760	848685	in vivo
chrVII	7432	848749	848750	848610	848760	848685	in vivo
chrVII	7431	848685	848686	848674	848824	848749	in vivo
chrVII	7432	848749	848750	848674	848824	848749	in vivo
chrVII	7433	848903	848904	848828	848978	848903	in vivo
chrVII	7434	849060	849061	848985	849135	849060	in vivo
chrVII	7435	849430	849431	849355	849505	849430	in vivo
chrVII	7436	849874	849875	849799	849949	849874	pwm
chrVII	7437	850664	850665	850589	850739	850664	in vivo
chrVII	7438	850826	850827	850751	850901	850826	in vivo
chrVII	7439	853150	853151	853075	853225	853150	in vivo
chrVII	7440	853488	853489	853413	853563	853488	in vivo
chrVII	7441	853602	853603	853527	853677	853602	in vivo
chrVII	7442	853638	853639	853527	853677	853602	in vivo
chrVII	7441	853602	853603	853563	853713	853638	in vivo
chrVII	7442	853638	853639	853563	853713	853638	in vivo
chrVII	7443	853974	853975	853899	854049	853974	in vivo
chrVII	7444	856468	856469	856393	856543	856468	in vivo
chrVII	7445	856512	856513	856393	856543	856468	in vivo
chrVII	7444	856468	856469	856437	856587	856512	in vivo
chrVII	7445	856512	856513	856437	856587	856512	in vivo
chrVII	7446	856662	856663	856587	856737	856662	in vivo
chrVII	7446	856662	856663	856601	856751	856676	in vivo
chrVII	7447	856738	856739	856601	856751	856676	in vivo
chrVII	7446	856662	856663	856663	856813	856738	in vivo
chrVII	7447	856738	856739	856663	856813	856738	in vivo
chrVII	7448	856774	856775	856663	856813	856738	in vivo
chrVII	7449	856798	856799	856663	856813	856738	in vivo
chrVII	7447	856738	856739	856699	856849	856774	in vivo
chrVII	7448	856774	856775	856699	856849	856774	in vivo
chrVII	7449	856798	856799	856699	856849	856774	in vivo
chrVII	7447	856738	856739	856723	856873	856798	in vivo
chrVII	7448	856774	856775	856723	856873	856798	in vivo
chrVII	7449	856798	856799	856723	856873	856798	in vivo
chrVII	7450	856850	856851	856723	856873	856798	in vivo
chrVII	7448	856774	856775	856775	856925	856850	in vivo
chrVII	7449	856798	856799	856775	856925	856850	in vivo
chrVII	7450	856850	856851	856775	856925	856850	in vivo
chrVII	7451	856918	856919	856775	856925	856850	in vivo
chrVII	7450	856850	856851	856843	856993	856918	in vivo
chrVII	7451	856918	856919	856843	856993	856918	in vivo
chrVII	7452	857058	857059	856983	857133	857058	in vivo
chrVII	7453	857398	857399	857323	857473	857398	in vivo
chrVII	7454	857420	857421	857323	857473	857398	in vivo
chrVII	7453	857398	857399	857345	857495	857420	in vivo
chrVII	7454	857420	857421	857345	857495	857420	in vivo
chrVII	7455	857558	857559	857483	857633	857558	in vivo
chrVII	7456	857923	857924	857848	857998	857923	in vivo
chrVII	7457	858117	858118	858042	858192	858117	in vivo
chrVII	7458	858174	858175	858042	858192	858117	in vivo
chrVII	7457	858117	858118	858099	858249	858174	in vivo
chrVII	7458	858174	858175	858099	858249	858174	in vivo
chrVII	7459	858373	858374	858298	858448	858373	in vivo
chrVII	7460	859636	859637	859561	859711	859636	in vivo
chrVII	7461	859692	859693	859561	859711	859636	in vivo
chrVII	7460	859636	859637	859575	859725	859650	in vivo
chrVII	7461	859692	859693	859575	859725	859650	in vivo
chrVII	7460	859636	859637	859617	859767	859692	in vivo
chrVII	7461	859692	859693	859617	859767	859692	in vivo
chrVII	7462	859731	859732	859617	859767	859692	in vivo
chrVII	7460	859636	859637	859617	859767	859692	pwm
chrVII	7461	859692	859693	859617	859767	859692	pwm
chrVII	7462	859731	859732	859617	859767	859692	pwm
chrVII	7460	859636	859637	859633	859783	859708	in vivo
chrVII	7461	859692	859693	859633	859783	859708	in vivo
chrVII	7462	859731	859732	859633	859783	859708	in vivo
chrVII	7461	859692	859693	859656	859806	859731	in vivo
chrVII	7462	859731	859732	859656	859806	859731	in vivo
chrVII	7463	859932	859933	859857	860007	859932	in vivo
chrVII	7464	860130	860131	860055	860205	860130	in vivo
chrVII	7465	861236	861237	861161	861311	861236	pwm
chrVII	7466	865742	865743	865667	865817	865742	pwm
chrVII	7467	866175	866176	866100	866250	866175	in vivo
chrVII	7468	866222	866223	866100	866250	866175	in vivo
chrVII	7467	866175	866176	866147	866297	866222	pwm
chrVII	7468	866222	866223	866147	866297	866222	pwm
chrVII	7467	866175	866176	866157	866307	866232	in vivo
chrVII	7468	866222	866223	866157	866307	866232	in vivo
chrVII	7469	866310	866311	866235	866385	866310	in vivo
chrVII	7470	867650	867651	867575	867725	867650	in vivo
chrVII	7471	867718	867719	867575	867725	867650	in vivo
chrVII	7470	867650	867651	867575	867725	867650	pwm
chrVII	7471	867718	867719	867575	867725	867650	pwm
chrVII	7470	867650	867651	867577	867727	867652	pwm
chrVII	7471	867718	867719	867577	867727	867652	pwm
chrVII	7470	867650	867651	867579	867729	867654	in vivo
chrVII	7471	867718	867719	867579	867729	867654	in vivo
chrVII	7470	867650	867651	867591	867741	867666	in vivo
chrVII	7471	867718	867719	867591	867741	867666	in vivo
chrVII	7470	867650	867651	867643	867793	867718	in vivo
chrVII	7471	867718	867719	867643	867793	867718	in vivo
chrVII	7472	871552	871553	871477	871627	871552	in vivo
chrVII	7473	871632	871633	871557	871707	871632	in vivo
chrVII	7474	871696	871697	871557	871707	871632	in vivo
chrVII	7473	871632	871633	871557	871707	871632	pwm
chrVII	7474	871696	871697	871557	871707	871632	pwm
chrVII	7473	871632	871633	871559	871709	871634	pwm
chrVII	7474	871696	871697	871559	871709	871634	pwm
chrVII	7473	871632	871633	871621	871771	871696	in vivo
chrVII	7474	871696	871697	871621	871771	871696	in vivo
chrVII	7475	871810	871811	871735	871885	871810	in vivo
chrVII	7476	871861	871862	871735	871885	871810	in vivo
chrVII	7475	871810	871811	871786	871936	871861	in vivo
chrVII	7476	871861	871862	871786	871936	871861	in vivo
chrVII	7477	872016	872017	871941	872091	872016	in vivo
chrVII	7478	875256	875257	875181	875331	875256	pwm
chrVII	7479	875644	875645	875569	875719	875644	in vivo
chrVII	7480	876336	876337	876261	876411	876336	in vivo
chrVII	7481	876464	876465	876389	876539	876464	in vivo
chrVII	7482	878470	878471	878395	878545	878470	in vivo
chrVII	7483	878494	878495	878395	878545	878470	in vivo
chrVII	7482	878470	878471	878419	878569	878494	pwm
chrVII	7483	878494	878495	878419	878569	878494	pwm
chrVII	7484	878554	878555	878419	878569	878494	pwm
chrVII	7483	878494	878495	878479	878629	878554	in vivo
chrVII	7484	878554	878555	878479	878629	878554	in vivo
chrVII	7485	878590	878591	878479	878629	878554	in vivo
chrVII	7484	878554	878555	878515	878665	878590	in vivo
chrVII	7485	878590	878591	878515	878665	878590	in vivo
chrVII	7486	878656	878657	878515	878665	878590	in vivo
chrVII	7485	878590	878591	878581	878731	878656	pwm
chrVII	7486	878656	878657	878581	878731	878656	pwm
chrVII	7487	878686	878687	878581	878731	878656	pwm
chrVII	7486	878656	878657	878611	878761	878686	in vivo
chrVII	7487	878686	878687	878611	878761	878686	in vivo
chrVII	7488	878740	878741	878611	878761	878686	in vivo
chrVII	7487	878686	878687	878665	878815	878740	in vivo
chrVII	7488	878740	878741	878665	878815	878740	in vivo
chrVII	7489	878778	878779	878665	878815	878740	in vivo
chrVII	7488	878740	878741	878703	878853	878778	in vivo
chrVII	7489	878778	878779	878703	878853	878778	in vivo
chrVII	7490	878876	878877	878801	878951	878876	in vivo
chrVII	7491	879038	879039	878963	879113	879038	in vivo
chrVII	7492	879607	879608	879532	879682	879607	in vivo
chrVII	7493	879985	879986	879910	880060	879985	in vivo
chrVII	7494	880070	880071	879995	880145	880070	in vivo
chrVII	7495	880124	880125	879995	880145	880070	in vivo
chrVII	7494	880070	880071	880049	880199	880124	in vivo
chrVII	7495	880124	880125	880049	880199	880124	in vivo
chrVII	7496	880180	880181	880049	880199	880124	in vivo
chrVII	7495	880124	880125	880105	880255	880180	in vivo
chrVII	7496	880180	880181	880105	880255	880180	in vivo
chrVII	7497	882680	882681	882605	882755	882680	in vivo
chrVII	7498	882732	882733	882605	882755	882680	in vivo
chrVII	7497	882680	882681	882657	882807	882732	in vivo
chrVII	7498	882732	882733	882657	882807	882732	in vivo
chrVII	7499	882880	882881	882805	882955	882880	pwm
chrVII	7500	883042	883043	882967	883117	883042	in vivo
chrVII	7501	883176	883177	883101	883251	883176	in vivo
chrVII	7502	883282	883283	883207	883357	883282	in vivo
chrVII	7503	883900	883901	883825	883975	883900	in vivo
chrVII	7504	883966	883967	883825	883975	883900	in vivo
chrVII	7503	883900	883901	883891	884041	883966	in vivo
chrVII	7504	883966	883967	883891	884041	883966	in vivo
chrVII	7505	884028	884029	883891	884041	883966	in vivo
chrVII	7504	883966	883967	883953	884103	884028	in vivo
chrVII	7505	884028	884029	883953	884103	884028	in vivo
chrVII	7506	884066	884067	883953	884103	884028	in vivo
chrVII	7505	884028	884029	883991	884141	884066	in vivo
chrVII	7506	884066	884067	883991	884141	884066	in vivo
chrVII	7507	884182	884183	884107	884257	884182	in vivo
chrVII	7508	884280	884281	884205	884355	884280	in vivo
chrVII	7509	884344	884345	884205	884355	884280	in vivo
chrVII	7508	884280	884281	884269	884419	884344	in vivo
chrVII	7509	884344	884345	884269	884419	884344	in vivo
chrVII	7510	884439	884440	884364	884514	884439	in vivo
chrVII	7511	884608	884609	884533	884683	884608	in vivo
chrVII	7512	884651	884652	884533	884683	884608	in vivo
chrVII	7511	884608	884609	884576	884726	884651	in vivo
chrVII	7512	884651	884652	884576	884726	884651	in vivo
chrVII	7513	885702	885703	885627	885777	885702	in vivo
chrVII	7514	885870	885871	885795	885945	885870	in vivo
chrVII	7515	885964	885965	885889	886039	885964	in vivo
chrVII	7516	886126	886127	886051	886201	886126	in vivo
chrVII	7517	887628	887629	887553	887703	887628	pwm
chrVII	7518	887984	887985	887909	888059	887984	in vivo
chrVII	7519	888464	888465	888389	888539	888464	in vivo
chrVII	7520	888633	888634	888558	888708	888633	in vivo
chrVII	7521	888694	888695	888558	888708	888633	in vivo
chrVII	7520	888633	888634	888619	888769	888694	in vivo
chrVII	7521	888694	888695	888619	888769	888694	in vivo
chrVII	7522	888894	888895	888819	888969	888894	in vivo
chrVII	7523	888924	888925	888819	888969	888894	in vivo
chrVII	7522	888894	888895	888849	888999	888924	pwm
chrVII	7523	888924	888925	888849	888999	888924	pwm
chrVII	7524	892368	892369	892293	892443	892368	pwm
chrVII	7525	892403	892404	892293	892443	892368	pwm
chrVII	7524	892368	892369	892328	892478	892403	in vivo
chrVII	7525	892403	892404	892328	892478	892403	in vivo
chrVII	7526	892592	892593	892517	892667	892592	in vivo
chrVII	7527	894376	894377	894301	894451	894376	in vivo
chrVII	7528	894396	894397	894301	894451	894376	in vivo
chrVII	7527	894376	894377	894321	894471	894396	in vivo
chrVII	7528	894396	894397	894321	894471	894396	in vivo
chrVII	7527	894376	894377	894331	894481	894406	in vivo
chrVII	7528	894396	894397	894331	894481	894406	in vivo
chrVII	7529	894509	894510	894434	894584	894509	in vivo
chrVII	7530	894576	894577	894434	894584	894509	in vivo
chrVII	7529	894509	894510	894501	894651	894576	in vivo
chrVII	7530	894576	894577	894501	894651	894576	in vivo
chrVII	7531	894772	894773	894697	894847	894772	in vivo
chrVII	7532	896233	896234	896158	896308	896233	pwm
chrVII	7533	897129	897130	897054	897204	897129	in vivo
chrVII	7534	897328	897329	897253	897403	897328	in vivo
chrVII	7535	897402	897403	897253	897403	897328	in vivo
chrVII	7534	897328	897329	897327	897477	897402	in vivo
chrVII	7535	897402	897403	897327	897477	897402	in vivo
chrVII	7536	898824	898825	898749	898899	898824	pwm
chrVII	7536	898824	898825	898750	898900	898825	pwm
chrVII	7537	899428	899429	899353	899503	899428	pwm
chrVII	7538	901720	901721	901645	901795	901720	pwm
chrVII	7539	902375	902376	902300	902450	902375	in vivo
chrVII	7540	902428	902429	902300	902450	902375	in vivo
chrVII	7539	902375	902376	902353	902503	902428	in vivo
chrVII	7540	902428	902429	902353	902503	902428	in vivo
chrVII	7541	902474	902475	902353	902503	902428	in vivo
chrVII	7540	902428	902429	902399	902549	902474	in vivo
chrVII	7541	902474	902475	902399	902549	902474	in vivo
chrVII	7542	902624	902625	902549	902699	902624	in vivo
chrVII	7543	902810	902811	902735	902885	902810	in vivo
chrVII	7544	904166	904167	904091	904241	904166	pwm
chrVII	7544	904166	904167	904093	904243	904168	pwm
chrVII	7545	904972	904973	904897	905047	904972	in vivo
chrVII	7546	905018	905019	904897	905047	904972	in vivo
chrVII	7545	904972	904973	904943	905093	905018	in vivo
chrVII	7546	905018	905019	904943	905093	905018	in vivo
chrVII	7547	905054	905055	904943	905093	905018	in vivo
chrVII	7545	904972	904973	904947	905097	905022	in vivo
chrVII	7546	905018	905019	904947	905097	905022	in vivo
chrVII	7547	905054	905055	904947	905097	905022	in vivo
chrVII	7546	905018	905019	904979	905129	905054	in vivo
chrVII	7547	905054	905055	904979	905129	905054	in vivo
chrVII	7548	905177	905178	905102	905252	905177	in vivo
chrVII	7549	905507	905508	905432	905582	905507	in vivo
chrVII	7550	905534	905535	905432	905582	905507	in vivo
chrVII	7549	905507	905508	905459	905609	905534	pwm
chrVII	7550	905534	905535	905459	905609	905534	pwm
chrVII	7549	905507	905508	905461	905611	905536	pwm
chrVII	7550	905534	905535	905461	905611	905536	pwm
chrVII	7549	905507	905508	905473	905623	905548	in vivo
chrVII	7550	905534	905535	905473	905623	905548	in vivo
chrVII	7549	905507	905508	905477	905627	905552	in vivo
chrVII	7550	905534	905535	905477	905627	905552	in vivo
chrVII	7549	905507	905508	905485	905635	905560	pwm
chrVII	7550	905534	905535	905485	905635	905560	pwm
chrVII	7551	905632	905633	905485	905635	905560	pwm
chrVII	7551	905632	905633	905557	905707	905632	pwm
chrVII	7552	905666	905667	905557	905707	905632	pwm
chrVII	7553	905700	905701	905557	905707	905632	pwm
chrVII	7551	905632	905633	905591	905741	905666	in vivo
chrVII	7552	905666	905667	905591	905741	905666	in vivo
chrVII	7553	905700	905701	905591	905741	905666	in vivo
chrVII	7551	905632	905633	905625	905775	905700	in vivo
chrVII	7552	905666	905667	905625	905775	905700	in vivo
chrVII	7553	905700	905701	905625	905775	905700	in vivo
chrVII	7554	905812	905813	905737	905887	905812	in vivo
chrVII	7555	906014	906015	905939	906089	906014	in vivo
chrVII	7556	906208	906209	906133	906283	906208	in vivo
chrVII	7557	906646	906647	906571	906721	906646	pwm
chrVII	7557	906646	906647	906587	906737	906662	pwm
chrVII	7558	907248	907249	907173	907323	907248	pwm
chrVII	7559	910394	910395	910319	910469	910394	in vivo
chrVII	7560	912840	912841	912765	912915	912840	in vivo
chrVII	7561	913364	913365	913289	913439	913364	in vivo
chrVII	7562	913444	913445	913369	913519	913444	in vivo
chrVII	7563	913686	913687	913611	913761	913686	pwm
chrVII	7564	915018	915019	914943	915093	915018	in vivo
chrVII	7565	919759	919760	919684	919834	919759	in vivo
chrVII	7566	919813	919814	919684	919834	919759	in vivo
chrVII	7565	919759	919760	919738	919888	919813	in vivo
chrVII	7566	919813	919814	919738	919888	919813	in vivo
chrVII	7567	919940	919941	919865	920015	919940	in vivo
chrVII	7568	919992	919993	919865	920015	919940	in vivo
chrVII	7567	919940	919941	919917	920067	919992	pwm
chrVII	7568	919992	919993	919917	920067	919992	pwm
chrVII	7569	920032	920033	919917	920067	919992	pwm
chrVII	7568	919992	919993	919957	920107	920032	in vivo
chrVII	7569	920032	920033	919957	920107	920032	in vivo
chrVII	7570	920070	920071	919957	920107	920032	in vivo
chrVII	7569	920032	920033	919995	920145	920070	in vivo
